elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
208259,sitting,0,0,65.66,1820.1,26.5,1.04,1892.3,1,0
208655,sitting,0,0,65.66,1819.0,22.6,1.04,1892.3,1,0
209057,sitting,0,0,65.66,1817.7,20.0,1.04,1892.3,1,0
209455,sitting,0,0,65.66,1816.2,18.6,1.04,1892.3,1,0
209856,sitting,0,0,65.66,1817.0,15.1,1.02,1856.7,1,0
210256,sitting,0,0,65.66,1819.1,13.7,1.02,1856.7,1,0
210657,sitting,0,0,65.66,1818.9,13.7,1.02,1856.7,1,0
211085,sitting,0,0,65.66,1819.7,14.0,1.02,1856.7,1,0
211456,sitting,0,0,65.66,1819.0,13.3,1.02,1856.7,1,0
211858,sitting,0,0,65.66,1819.2,12.6,1.02,1856.7,1,0
212249,sitting,0,0,65.66,1818.9,11.7,1.01,1844.9,1,0
212794,sitting,0,0,65.66,1818.8,12.3,1.02,1863.5,1,0
213048,sitting,0,0,65.66,1818.6,12.8,1.02,1863.5,1,0
213452,sitting,0,0,65.66,1817.4,14.4,1.03,1863.5,1,0
213848,sitting,0,0,65.66,1819.3,19.2,1.04,1899.0,1,0
214249,sitting,0,0,65.66,1820.0,19.9,1.04,1899.0,1,0
214657,sitting,0,0,65.66,1820.4,21.8,1.04,1899.0,1,0
215049,sitting,0,0,65.66,1820.8,21.0,1.04,1899.0,1,0
215449,sitting,0,0,65.66,1821.9,22.3,1.04,1899.0,1,0
215862,sitting,0,0,65.66,1822.1,21.5,1.04,1899.0,1,0
216255,sitting,0,0,65.66,1820.7,17.9,1.03,1872.2,1,0
216650,sitting,0,0,65.66,1819.9,16.8,1.03,1872.2,1,0
217074,sitting,0,0,65.66,1819.1,14.0,1.03,1870.8,1,0
217449,sitting,0,0,65.66,1818.2,14.6,1.03,1870.8,1,0
217851,sitting,0,0,65.66,1818.5,11.4,1.01,1840.4,1,0
218256,sitting,0,0,65.66,1819.5,10.3,1.01,1840.4,1,0
218651,sitting,0,0,65.66,1819.7,11.7,1.01,1843.4,1,0
219057,sitting,0,0,65.66,1820.2,13.9,1.01,1847.0,1,0
219450,sitting,0,0,65.66,1821.7,14.7,1.02,1855.9,1,0
219853,sitting,0,0,65.66,1822.8,13.6,1.02,1855.9,1,0
220382,sitting,0,0,65.66,1822.0,13.7,1.02,1855.9,1,0
220652,sitting,0,0,65.66,1822.9,13.4,1.02,1855.9,1,0
221076,sitting,0,0,65.66,1824.1,11.8,1.02,1855.9,1,0
221451,sitting,0,0,65.66,1825.4,9.1,1.02,1855.9,1,0
221853,sitting,0,0,65.66,1825.3,7.8,1.01,1846.8,1,0
222254,sitting,0,0,65.66,1825.4,9.7,1.01,1846.8,1,0
222654,sitting,0,0,65.66,1825.6,10.7,1.01,1846.8,1,0
223055,sitting,0,0,65.66,1825.0,11.6,1.01,1846.8,1,0
223453,sitting,0,0,65.66,1824.2,12.0,1.01,1846.8,1,0
223860,sitting,0,0,65.66,1823.0,12.1,1.01,1846.8,1,0
224255,sitting,0,0,77.61,1822.3,12.0,1.01,1845.6,1,1
224701,sitting,0,0,77.61,1822.5,10.6,1.01,1840.9,1,1
225054,sitting,0,0,78.15,1821.7,9.4,1.01,1839.7,1,1
225478,sitting,0,0,78.15,1822.6,9.4,1.01,1840.2,1,1
225854,sitting,0,0,78.15,1822.4,8.9,1.01,1840.2,1,1
226255,sitting,0,0,78.15,1822.3,9.4,1.01,1840.2,1,1
226662,sitting,0,0,78.15,1822.1,9.8,1.01,1846.8,1,1
227055,sitting,0,0,78.15,1821.2,15.5,1.02,1856.2,1,1
227468,sitting,0,0,78.15,1823.2,25.1,1.03,1874.0,1,1
227991,sitting,0,0,78.15,1819.9,26.5,1.03,1874.0,1,1
228255,sitting,0,0,78.15,1820.3,26.6,1.03,1874.0,1,1
228701,sitting,0,0,78.15,1820.2,26.3,1.03,1874.0,1,1
229056,sitting,0,0,78.15,1820.0,26.0,1.03,1874.0,1,0
229459,sitting,0,0,78.15,1820.5,23.1,1.03,1874.0,1,0
229857,sitting,0,0,78.15,1819.4,12.0,1.02,1847.8,1,0
230297,sitting,0,0,78.15,1822.6,8.2,1.01,1839.1,1,0
230656,sitting,0,0,78.15,1823.1,8.3,1.01,1839.1,1,0
231057,sitting,0,0,78.15,1823.0,8.6,1.01,1839.1,1,0
231490,sitting,0,0,78.15,1823.4,8.7,1.01,1839.8,1,0
232010,sitting,0,0,78.15,1822.9,9.1,1.01,1839.8,1,0
232263,sitting,0,0,78.15,1822.8,8.4,1.01,1839.8,1,0
232655,sitting,0,0,78.15,1822.6,8.3,1.01,1839.8,1,0
233057,sitting,0,0,79.02,1822.7,8.6,1.01,1839.8,1,1
233469,sitting,0,0,79.02,1824.0,8.6,1.01,1839.8,1,1
233848,sitting,0,0,79.02,1823.7,8.4,1.01,1837.9,1,1
234249,sitting,0,0,79.02,1824.7,7.9,1.01,1843.9,1,1
234677,sitting,0,0,79.02,1824.4,8.8,1.01,1843.9,1,1
235048,sitting,0,0,79.02,1824.6,8.9,1.01,1843.9,1,1
235453,sitting,0,0,79.02,1824.5,8.6,1.01,1843.9,1,1
235906,standing,1,0,79.02,1824.1,8.1,1.01,1843.9,1,1
236270,standing,1,0,79.02,1824.4,7.8,1.01,1843.9,1,1
236651,standing,1,0,79.02,1824.1,7.9,1.01,1840.3,1,1
237081,standing,1,0,79.02,1824.7,8.0,1.01,1849.1,1,0
237450,standing,1,0,79.02,1824.5,8.0,1.01,1849.1,1,0
237854,standing,1,0,79.02,1824.9,8.7,1.01,1849.1,1,0
238250,standing,1,0,79.02,1825.1,9.0,1.01,1849.1,1,0
238651,standing,1,0,79.02,1825.1,9.0,1.01,1849.1,1,0
239051,standing,1,0,79.02,1825.5,9.6,1.01,1849.1,1,0
239453,standing,1,0,79.02,1824.3,9.4,1.01,1848.0,1,0
240012,standing,1,0,79.02,1824.3,9.8,1.01,1848.0,1,0
240283,standing,1,0,79.02,1824.8,9.2,1.01,1848.0,1,0
240675,standing,1,0,79.02,1824.3,9.4,1.01,1848.0,1,0
241052,standing,1,0,79.02,1824.7,9.8,1.01,1848.0,1,0
241452,standing,1,0,79.02,1824.7,8.8,1.01,1845.6,1,0
241853,standing,1,0,79.02,1824.9,9.4,1.01,1845.6,1,0
242287,standing,1,0,79.02,1824.9,8.6,1.01,1844.1,1,0
242653,standing,1,0,79.02,1824.6,8.8,1.01,1844.1,1,0
243053,standing,1,0,79.02,1825.5,9.4,1.01,1846.9,1,0
243471,standing,1,0,79.02,1825.2,9.4,1.01,1846.9,1,0
244066,standing,1,0,79.02,1825.4,9.9,1.01,1846.9,1,0
244330,standing,1,0,79.02,1826.4,9.0,1.01,1846.9,1,0
244691,standing,1,0,79.02,1826.7,8.9,1.01,1846.9,1,0
245055,standing,1,0,79.02,1826.4,9.4,1.01,1846.9,1,0
245479,standing,1,0,79.02,1826.8,8.7,1.01,1843.1,1,0
245854,standing,1,0,79.02,1827.4,8.3,1.01,1843.1,1,0
246255,standing,1,0,79.02,1827.5,8.4,1.01,1842.0,1,0
246667,standing,1,0,79.02,1827.6,8.3,1.01,1842.0,1,0
247055,standing,1,0,79.02,1828.2,8.4,1.01,1841.5,1,0
247480,standing,1,0,79.02,1827.8,8.3,1.01,1842.0,1,0
247990,standing,1,0,79.02,1827.5,8.3,1.01,1842.0,1,0
248256,standing,1,0,79.02,1827.1,8.3,1.01,1842.0,1,0
248692,standing,1,0,79.02,1827.2,8.3,1.01,1849.3,1,0
249055,standing,1,0,79.02,1826.0,8.6,1.01,1849.3,1,0
249457,standing,1,0,79.02,1824.7,16.3,1.03,1887.0,1,0
249856,standing,1,0,79.02,1825.8,17.0,1.03,1887.0,1,0
250256,standing,1,0,79.02,1825.9,17.2,1.03,1887.0,1,0
250695,standing,1,0,71.77,1827.8,18.2,1.03,1887.0,1,1
251057,standing,0,0,71.77,1828.2,18.5,1.03,1887.0,1,1
251459,standing,0,0,71.77,1829.8,18.3,1.03,1887.0,1,1
252007,standing,0,0,71.77,1831.4,11.4,1.02,1868.6,1,1
252275,standing,0,0,71.77,1830.7,10.2,1.02,1868.6,1,1
252663,standing,0,0,71.77,1830.5,10.1,1.02,1868.6,1,1
253059,standing,0,0,71.77,1829.5,9.0,1.01,1851.0,1,1
253457,standing,0,0,71.77,1829.9,8.9,1.01,1852.9,1,1
253850,standing,0,0,71.77,1829.6,8.9,1.01,1852.9,1,1
254250,standing,0,0,71.77,1830.2,9.7,1.01,1852.9,1,1
254648,standing,0,0,71.77,1830.8,9.5,1.01,1852.9,1,0
255051,standing,0,0,71.77,1831.3,9.5,1.01,1852.9,1,0
255450,standing,0,0,71.77,1830.7,9.3,1.01,1852.9,1,0
256008,standing,0,0,71.77,1830.6,11.2,1.02,1863.9,1,0
256258,standing,0,0,71.77,1830.2,11.4,1.02,1863.9,1,0
256685,standing,0,0,71.77,1829.7,11.0,1.02,1863.9,1,0
257050,standing,0,0,71.77,1830.2,11.4,1.02,1863.9,1,0
257453,standing,0,0,71.77,1829.8,11.7,1.02,1863.9,1,0
257850,standing,0,0,71.77,1830.4,12.3,1.02,1863.9,1,0
258251,standing,0,0,71.77,1830.2,10.0,1.01,1848.4,1,0
258684,standing,0,0,71.77,1831.3,12.1,1.02,1863.7,1,0
259051,standing,0,0,71.77,1830.5,11.7,1.02,1863.7,1,0
259456,standing,0,0,71.77,1831.3,11.9,1.02,1863.7,1,0
259954,standing,0,0,71.77,1831.6,11.7,1.02,1863.7,1,0
260252,standing,0,0,71.77,1831.9,11.1,1.02,1863.7,1,0
260663,standing,0,0,79.48,1831.9,11.2,1.02,1863.7,1,1
261052,standing,0,0,79.48,1832.1,8.3,1.01,1847.3,1,1
261454,standing,0,0,92.22,1832.9,8.4,1.01,1847.3,1,1
261855,standing,0,0,92.22,1831.7,8.3,1.01,1848.9,1,1
262255,standing,0,0,92.42,1824.9,28.3,1.03,1885.6,1,1
262659,standing,0,0,92.42,1829.4,114.2,1.28,2349.3,1,1
263054,standing,0,0,92.42,1855.3,129.5,1.27,2349.3,1,1
263454,standing,0,0,92.42,1911.3,221.7,1.56,2989.8,1,1
264008,standing,0,0,92.42,1900.2,232.5,1.57,2989.8,1,1
264365,standing,0,0,92.42,1923.7,241.8,1.55,2989.8,1,1
264654,standing,0,0,92.42,1899.0,263.8,1.57,2989.8,1,1
265055,standing,0,0,92.42,1934.0,254.1,1.55,2989.8,1,1
265489,standing,0,0,92.42,1930.6,273.6,1.55,2989.8,1,1
265855,standing,0,0,93.25,1860.9,225.7,1.36,2534.9,1,1
266258,standing,0,0,93.25,1882.8,223.1,1.35,2534.9,1,1
266655,standing,0,0,83.66,1868.0,218.1,1.36,2534.9,1,1
267057,standing,0,0,83.66,1883.1,253.1,1.35,2534.9,1,1
267472,standing,0,0,83.66,1858.9,252.5,1.36,2534.9,1,1
268058,standing,0,0,83.66,1827.8,316.0,1.72,3142.9,1,1
268256,standing,0,0,83.66,1848.2,315.6,1.70,3142.9,1,1
268696,standing,0,0,83.66,1832.7,323.6,1.71,3142.9,1,1
269059,standing,0,0,83.66,1839.7,326.0,1.71,3142.9,1,1
269470,standing,0,0,83.66,1865.1,287.1,1.69,3142.9,1,1
269858,standing,0,0,83.66,1859.7,269.2,1.69,3142.9,1,1
270249,standing,0,0,83.66,1876.7,149.7,1.20,2251.3,1,1
270673,standing,0,0,83.66,1878.0,131.8,1.20,2251.3,1,0
271057,standing,0,0,83.66,1892.5,87.8,1.18,2226.2,1,0
271448,standing,0,0,83.66,1885.7,51.3,1.16,2183.1,1,0
271865,standing,0,0,83.66,1885.9,15.4,1.02,1925.3,1,0
272249,standing,0,0,83.66,1886.1,15.0,1.02,1925.3,1,0
272702,standing,0,0,83.66,1888.1,15.4,1.02,1925.3,1,0
273050,standing,0,0,83.66,1889.1,14.6,1.02,1925.3,1,0
273451,standing,0,0,83.66,1888.2,15.1,1.02,1925.3,1,0
273864,standing,0,0,83.66,1889.5,14.8,1.02,1925.3,1,0
274251,standing,0,0,83.66,1889.7,12.3,1.02,1921.6,1,0
274655,standing,0,0,83.66,1889.3,12.6,1.02,1921.6,1,0
275050,standing,0,0,83.66,1889.5,12.4,1.02,1921.6,1,0
275580,standing,0,0,83.66,1891.2,12.2,1.02,1921.6,1,0
275864,standing,0,0,83.66,1892.7,10.9,1.02,1921.6,1,0
276257,standing,0,0,83.66,1893.1,9.6,1.01,1919.8,1,0
276653,standing,0,0,83.66,1894.4,9.7,1.01,1919.8,1,0
277066,standing,0,0,83.66,1893.5,10.0,1.01,1908.6,1,0
277451,standing,0,0,83.66,1893.3,9.0,1.01,1908.6,1,0
277854,standing,0,0,83.66,1892.3,8.7,1.01,1908.6,1,0
278253,standing,0,0,83.66,1892.3,9.5,1.01,1908.6,1,0
278653,standing,0,0,83.66,1891.2,9.6,1.01,1908.6,1,0
279053,standing,0,0,83.66,1890.4,9.1,1.01,1908.6,1,0
279595,standing,0,0,83.66,1891.7,8.0,1.01,1908.2,1,0
279853,standing,0,0,83.66,1892.9,9.0,1.01,1911.1,1,0
280295,standing,0,0,83.66,1892.8,8.9,1.01,1911.1,1,0
280653,standing,0,0,83.66,1893.2,8.4,1.01,1913.7,1,0
281054,standing,0,0,83.66,1893.5,9.0,1.01,1913.7,1,0
281473,standing,0,0,83.66,1894.7,9.0,1.01,1913.7,1,0
281855,standing,0,0,83.66,1894.0,9.8,1.01,1913.7,1,0
282299,standing,0,0,83.66,1893.4,9.4,1.01,1913.7,1,0
282654,standing,0,0,83.66,1893.8,9.6,1.01,1913.7,1,0
283069,standing,0,0,83.66,1892.7,9.8,1.01,1910.8,1,0
283557,standing,0,0,83.66,1894.0,9.4,1.01,1910.9,1,0
283855,standing,0,0,83.66,1893.3,9.6,1.01,1912.6,1,0
284266,standing,0,0,83.66,1893.9,9.1,1.01,1912.6,1,0
284656,standing,0,0,83.66,1892.1,9.4,1.01,1912.6,1,0
285056,standing,0,0,83.66,1892.3,10.2,1.02,1925.0,1,0
285460,standing,0,0,83.66,1893.6,10.6,1.02,1925.0,1,0
285857,standing,0,0,83.66,1893.2,10.4,1.02,1925.0,1,0
286263,standing,0,0,83.66,1892.9,10.5,1.02,1925.0,1,0
286658,standing,0,0,83.66,1893.6,10.8,1.02,1925.0,1,0
287072,standing,0,0,83.66,1894.5,10.4,1.02,1925.0,1,0
287595,standing,0,0,83.66,1894.5,9.5,1.01,1918.8,1,0
287938,standing,0,0,83.66,1893.8,9.2,1.01,1911.7,1,0
288248,standing,0,0,83.66,1892.7,9.6,1.01,1911.7,1,0
288649,standing,0,0,83.66,1893.0,9.7,1.01,1919.9,1,0
289050,standing,0,0,83.66,1892.4,9.3,1.01,1919.9,1,0
289450,standing,0,0,83.66,1892.4,8.8,1.01,1919.9,1,0
289882,standing,0,0,83.66,1891.9,8.7,1.01,1919.9,1,0
290250,standing,0,0,83.66,1891.3,8.5,1.02,1919.9,1,0
290649,standing,0,0,83.66,1892.3,8.2,1.01,1919.9,1,0
291058,standing,0,0,83.66,1892.3,7.8,1.01,1911.5,1,0
291632,standing,0,0,83.66,1892.7,7.7,1.01,1911.5,1,0
291945,standing,0,0,83.66,1892.9,7.8,1.01,1911.5,1,0
292273,standing,0,0,83.66,1893.8,9.0,1.01,1917.6,1,0
292651,standing,0,0,83.66,1894.5,9.4,1.01,1917.6,1,0
293066,standing,0,0,83.66,1894.3,9.0,1.01,1917.6,1,0
293451,standing,0,0,83.66,1895.7,10.5,1.02,1930.2,1,0
293895,standing,0,0,83.66,1896.2,10.4,1.02,1930.2,1,0
294250,standing,0,0,83.66,1895.7,11.3,1.02,1930.2,1,0
294652,standing,0,0,83.66,1895.2,10.6,1.02,1930.2,1,0
295059,standing,0,0,83.66,1894.2,10.5,1.02,1930.2,1,0
295458,standing,0,0,83.66,1894.0,10.9,1.02,1930.2,1,0
295941,standing,0,0,83.66,1892.2,8.8,1.01,1909.8,1,0
296274,standing,0,0,83.66,1891.5,9.8,1.01,1911.9,1,0
296653,standing,0,0,83.66,1891.7,8.6,1.01,1911.9,1,0
297097,standing,0,0,83.66,1891.9,9.5,1.02,1920.7,1,0
297453,standing,0,0,83.66,1892.4,9.1,1.01,1920.7,1,0
297870,standing,0,0,83.66,1892.1,9.1,1.02,1920.7,1,0
298252,standing,0,0,83.66,1892.6,9.3,1.01,1920.7,1,0
298653,standing,0,0,71.25,1892.3,8.0,1.01,1920.7,1,1
299055,standing,0,0,71.25,1892.5,8.4,1.01,1920.7,1,1
299460,standing,0,0,71.25,1891.5,8.4,1.01,1907.5,1,1
299921,standing,0,0,71.25,1891.7,9.0,1.01,1917.4,1,1
300255,standing,0,0,71.25,1891.7,8.9,1.01,1917.4,1,1
300655,standing,0,0,71.25,1891.4,9.4,1.01,1917.4,1,1
301110,standing,0,0,71.25,1891.5,9.0,1.01,1917.4,1,1
301455,standing,0,0,74.97,1891.0,9.3,1.01,1917.4,1,1
301855,standing,0,0,74.97,1891.8,8.2,1.01,1917.4,1,1
302255,standing,0,0,81.29,1892.0,8.4,1.01,1908.5,1,1
302656,standing,0,0,81.29,1892.5,8.3,1.01,1908.5,1,1
303106,standing,0,0,81.29,1891.9,7.5,1.01,1908.5,1,1
303476,standing,0,0,81.29,1891.3,8.3,1.01,1908.5,1,1
304056,standing,0,0,75.12,1901.4,40.6,1.12,2131.6,1,1
304335,standing,0,0,75.12,1895.5,47.6,1.12,2131.6,1,1
304662,standing,0,0,75.12,1872.6,72.8,1.14,2131.6,1,1
305058,standing,0,0,75.12,1860.9,75.0,1.15,2131.6,1,1
305458,standing,0,0,75.12,1857.3,75.2,1.15,2131.6,1,1
305857,standing,0,0,75.12,1854.5,76.1,1.15,2131.6,1,1
306282,standing,0,0,75.12,1843.6,57.4,1.06,1954.7,1,1
306649,standing,0,0,75.12,1847.9,59.1,1.06,1958.2,1,1
307052,standing,0,0,75.12,1859.9,42.6,1.05,1958.2,1,1
307492,standing,0,0,75.12,1866.6,43.1,1.05,1958.2,1,1
307853,standing,0,0,75.12,1870.8,43.0,1.05,1958.2,1,0
308281,standing,0,0,75.12,1869.8,39.9,1.05,1958.2,1,0
308649,standing,0,0,75.12,1870.4,39.5,1.05,1958.2,1,0
309049,standing,0,0,75.12,1870.2,35.2,1.04,1942.8,1,0
309470,standing,0,0,75.12,1872.9,30.1,1.04,1942.8,1,0
309851,standing,0,0,75.12,1869.6,24.1,1.04,1942.8,1,0
310253,standing,0,0,75.12,1864.5,20.7,1.02,1909.3,1,0
310650,standing,0,0,75.12,1864.8,20.4,1.02,1909.3,1,0
311062,standing,0,0,75.12,1860.1,16.7,1.02,1900.3,1,0
311450,standing,0,0,75.12,1856.8,13.5,1.01,1882.2,1,0
311854,standing,0,0,75.12,1859.1,15.2,1.02,1900.0,1,0
312316,standing,0,0,75.12,1870.1,24.5,1.04,1942.6,1,0
312652,standing,0,0,75.12,1873.4,31.2,1.05,1961.5,1,0
313051,standing,0,0,75.12,1871.0,33.5,1.05,1961.5,1,0
313457,standing,0,0,75.12,1872.1,33.5,1.05,1961.5,1,0
313851,standing,0,0,75.12,1875.5,35.9,1.05,1961.5,1,0
314290,standing,0,0,75.12,1876.3,34.2,1.05,1961.5,1,0
314653,standing,0,0,75.12,1868.2,29.3,1.05,1961.5,1,0
315065,standing,0,0,75.12,1867.2,27.8,1.05,1955.2,1,0
315452,standing,0,0,75.12,1863.1,33.0,1.05,1955.2,1,0
315857,standing,0,0,75.12,1867.0,36.2,1.05,1955.2,1,0
316336,standing,0,0,75.12,1861.2,36.2,1.05,1955.2,1,0
316661,standing,0,0,75.12,1870.6,58.3,1.13,2121.2,1,0
317053,standing,0,0,75.12,1870.7,63.3,1.13,2121.2,1,0
317471,standing,0,0,75.12,1869.4,61.4,1.13,2121.2,1,0
317853,standing,0,0,75.12,1877.7,56.9,1.13,2121.2,1,0
318254,standing,0,0,75.12,1877.8,56.5,1.13,2121.2,1,0
318676,standing,0,0,75.12,1879.7,57.3,1.13,2121.2,1,0
319055,standing,0,0,75.12,1875.1,38.3,1.07,2010.2,1,0
319462,standing,0,0,75.12,1876.1,29.5,1.06,1981.4,1,0
319855,standing,0,0,75.12,1878.3,28.5,1.05,1981.4,1,0
320398,standing,0,0,75.12,1877.3,28.5,1.06,1981.4,1,0
320666,standing,0,0,75.12,1874.6,26.3,1.06,1981.4,1,0
321061,standing,0,0,75.12,1876.6,17.0,1.02,1922.0,1,0
321456,standing,0,0,75.12,1874.5,14.9,1.02,1907.2,1,0
321892,standing,0,0,75.12,1877.1,18.2,1.03,1928.7,1,0
322256,standing,0,0,75.12,1877.8,19.2,1.03,1928.7,1,0
322656,standing,0,0,75.12,1878.0,19.7,1.03,1928.7,1,0
323070,standing,0,0,75.12,1880.0,20.8,1.03,1928.7,1,0
323457,standing,0,0,75.12,1881.9,20.1,1.02,1928.7,1,0
323871,standing,0,0,75.12,1882.4,18.8,1.02,1928.7,1,0
324405,standing,0,0,75.12,1880.8,15.3,1.02,1920.2,1,0
324669,standing,0,0,75.12,1880.0,12.6,1.02,1920.2,1,0
325108,standing,0,0,75.12,1880.7,10.5,1.02,1920.2,1,0
325459,standing,0,0,75.12,1879.8,8.0,1.01,1901.6,1,0
325849,walking,1,0,75.12,1877.7,8.7,1.01,1901.6,1,0
326280,walking,1,0,75.12,1873.3,13.2,1.02,1901.6,1,0
326649,walking,1,0,75.12,1882.1,57.8,1.15,2173.2,1,0
327053,walking,1,0,75.12,1931.5,192.9,1.68,3248.7,1,0
327449,walking,1,0,75.12,1935.7,197.9,1.68,3248.7,1,0
327859,walking,1,0,75.12,1889.7,237.0,1.72,3248.7,1,0
328369,walking,1,0,75.12,1929.4,279.3,1.68,3248.7,1,0
328670,walking,1,0,75.12,1945.7,314.8,1.67,3248.7,1,0
329050,walking,1,0,87.78,1920.0,341.3,1.69,3248.7,1,1
329450,walking,1,0,87.78,1893.7,321.9,1.43,2714.8,1,1
329851,walking,1,0,94.62,1895.5,342.3,1.43,2714.8,1,1
330314,walking,1,0,94.62,1926.6,347.1,1.41,2714.8,1,1
330675,walking,1,0,94.62,1891.6,323.3,1.44,2714.8,1,1
331062,walking,1,0,94.62,1874.0,323.0,1.45,2714.8,1,1
331451,walking,1,0,94.62,1899.3,326.8,1.43,2714.8,1,1
331865,walking,1,0,94.62,1883.3,301.8,1.31,2468.5,1,1
332398,walking,1,0,94.62,1864.7,320.0,1.40,2616.6,1,1
332710,walking,1,0,98.01,1893.8,305.3,1.38,2616.6,1,1
333052,walking,1,0,98.01,1906.6,304.1,1.37,2616.6,1,1
333452,walking,1,0,98.01,1881.4,286.7,1.39,2616.6,1,1
333866,walking,1,0,98.01,1900.9,285.4,1.38,2616.6,1,1
334252,walking,1,0,98.01,1906.8,280.7,1.37,2616.6,1,1
334676,walking,1,0,98.01,1891.4,240.5,1.35,2544.2,1,1
335054,walking,1,0,101.59,1906.2,267.6,1.43,2728.4,1,1
335489,walking,1,0,101.59,1898.8,276.9,1.44,2728.4,1,1
335854,walking,1,0,101.59,1907.8,276.1,1.43,2728.4,1,1
336260,walking,1,0,94.29,1909.4,289.8,1.43,2728.4,1,1
336764,walking,1,0,94.29,1911.5,315.8,1.43,2728.4,1,1
337053,walking,1,0,96.57,1937.0,351.7,1.41,2728.4,1,1
337455,walking,1,0,96.57,1965.3,370.3,1.37,2692.7,1,1
337855,walking,1,0,105.94,1963.8,370.7,1.37,2692.7,1,1
338255,walking,1,0,105.94,1957.6,378.6,1.38,2692.7,1,1
338674,walking,1,0,105.94,1957.0,382.7,1.50,2928.4,1,1
339056,walking,1,0,105.94,1937.7,375.5,1.51,2928.4,1,1
339457,walking,1,0,105.94,1940.8,370.6,1.51,2928.4,1,1
339855,walking,1,0,105.94,1875.0,335.8,1.56,2928.4,1,1
340260,walking,1,0,105.94,1844.8,351.9,1.59,2928.4,1,1
340795,walking,0,0,105.94,1889.0,359.8,1.55,2928.4,1,1
341056,walking,0,0,105.94,1866.4,334.6,1.46,2723.7,1,1
341456,walking,0,0,98.20,1829.7,335.5,1.49,2723.7,1,1
341872,walking,0,0,98.20,1854.8,334.9,1.37,2543.8,1,1
342258,walking,0,0,90.17,1880.2,329.2,1.35,2543.8,1,1
342704,walking,0,0,90.17,1883.3,329.2,1.35,2543.8,1,1
343057,walking,0,0,90.17,1861.1,321.0,1.34,2495.2,1,1
343469,walking,0,0,90.17,1861.0,327.8,1.34,2495.2,1,1
343858,walking,0,0,90.17,1910.8,334.7,1.37,2615.9,1,1
344251,walking,0,0,90.17,1894.8,309.4,1.38,2615.9,1,1
344727,walking,0,0,90.17,1870.3,333.6,1.40,2615.9,1,1
345077,walking,0,0,90.17,1922.7,333.3,1.36,2615.9,1,1
345459,walking,0,0,90.17,1943.2,322.8,1.35,2615.9,1,1
345858,walking,0,0,90.17,1919.9,329.8,1.36,2615.9,1,1
346249,walking,0,0,90.17,1969.4,345.9,1.35,2667.4,1,0
346686,walking,0,0,90.17,1962.4,359.8,1.36,2667.4,1,0
347050,walking,0,0,103.38,1937.0,354.8,1.38,2667.4,1,1
347450,walking,0,0,103.38,1919.8,364.1,1.39,2667.4,1,1
347870,walking,0,0,103.38,1924.5,364.4,1.39,2667.4,1,1
348250,walking,0,0,103.38,1933.9,368.3,1.38,2667.4,1,1
348797,walking,0,0,103.38,1873.8,337.7,1.41,2647.9,1,1
349072,walking,0,0,103.38,1847.8,355.5,1.43,2647.9,1,1
349450,walking,0,0,103.38,1912.4,356.4,1.38,2647.9,1,1
349851,walking,0,0,103.38,1902.3,341.0,1.33,2535.9,1,1
350297,walking,0,0,103.38,1853.6,353.6,1.37,2535.9,1,1
350650,walking,0,0,103.38,1864.0,344.6,1.35,2521.2,1,1
351087,walking,0,0,103.38,1874.7,350.8,1.34,2521.2,1,0
351451,walking,0,0,103.38,1894.8,359.4,1.54,2925.1,1,0
351852,walking,0,0,103.38,1893.4,348.0,1.54,2925.1,1,0
352252,walking,0,0,103.38,1859.7,343.3,1.57,2925.1,1,0
352800,walking,0,0,103.38,1879.1,319.2,1.56,2925.1,1,0
353093,walking,0,0,103.38,1879.1,294.8,1.56,2925.1,1,0
353471,walking,0,0,103.38,1877.3,270.7,1.56,2925.1,1,0
353852,walking,0,0,103.38,1864.7,196.4,1.29,2410.8,1,0
354346,walking,0,0,103.38,1834.9,171.5,1.31,2410.8,1,0
354652,walking,0,0,103.38,1876.4,154.5,1.28,2406.8,1,0
355053,walking,0,0,105.27,1869.0,160.4,1.29,2406.8,1,1
355466,walking,0,0,105.27,1872.7,178.1,1.29,2406.8,1,1
355855,walking,0,0,98.67,1864.4,174.2,1.29,2406.8,1,1
356259,walking,0,0,98.67,1859.9,205.8,1.29,2406.8,1,1
356775,walking,0,0,98.67,1887.6,240.6,1.34,2536.6,1,1
357054,walking,0,0,98.67,1876.1,239.0,1.35,2536.6,1,1
357454,walking,0,0,98.67,1869.2,264.9,1.36,2536.6,1,1
357856,walking,0,0,98.67,1888.0,272.8,1.34,2536.6,1,1
358255,walking,0,0,98.67,1905.5,294.4,1.33,2536.6,1,1
358654,walking,0,0,98.67,1885.7,291.7,1.35,2536.6,1,1
359055,walking,0,0,98.67,1881.5,282.1,1.35,2536.4,1,1
359479,walking,0,0,98.67,1890.8,291.0,1.35,2548.3,1,1
359855,walking,0,0,98.67,1863.3,287.0,1.37,2548.3,1,0
360266,walking,0,0,98.67,1868.3,291.6,1.38,2580.4,1,0
360655,walking,0,0,98.67,1880.5,289.4,1.39,2615.3,1,0
361091,walking,0,0,98.67,1891.3,297.3,1.38,2615.3,1,0
361500,walking,0,0,98.67,1904.8,318.5,1.37,2615.3,1,0
361856,walking,0,0,98.67,1903.0,334.7,1.37,2615.3,1,0
