elapsed_ms,ir
60062,191178
60072,191182
60082,191229
60092,191208
60103,191237
60113,191279
60123,191315
60133,191380
60142,191449
60153,191465
60163,191485
60173,191539
60183,191583
60193,191616
60203,191681
60213,191729
60223,191840
60233,191936
60277,192217
60325,192598
60335,192744
60378,192893
60423,193266
60433,193272
60443,193279
60453,193263
60463,193229
60473,193217
60483,193195
60493,193209
60503,193191
60513,193160
60523,193117
60533,193094
60543,193061
60553,193031
60563,193029
60573,192996
60583,192989
60593,192989
60603,192999
60613,193006
60623,193038
60633,193087
60684,193226
60693,193290
60703,193258
60713,193252
60723,193244
60733,193242
60743,193237
60753,193230
60763,193181
60773,193199
60783,193176
60793,193175
60803,193215
60813,193158
60823,193140
60833,193136
60843,193124
60853,193136
60863,193139
60873,193112
60883,193149
60893,193158
60903,193188
60913,193200
60965,193345
60973,193193
61016,193203
61064,193090
61074,193079
61083,193026
61093,193028
61104,192974
61113,192996
61123,193020
61134,192893
61143,192993
61153,193106
61163,193104
61213,193208
61223,193206
61233,193212
61244,193120
61254,193179
61263,193230
61274,193261
61284,193277
61294,193242
61303,193273
61313,193256
61323,193320
61367,193448
61375,193549
61384,193616
61394,193749
61403,193749
61413,193803
61423,193882
61433,193880
61443,193949
61453,194111
61463,194101
61473,194188
61483,194291
61493,194293
61503,194405
61513,194376
61523,194387
61533,194438
61543,194596
61553,194718
61563,194999
61573,195374
61616,196545
61624,196641
61634,196793
61643,196789
61653,196781
61663,196913
61673,196902
61683,196885
61693,196809
61703,196776
61713,196591
61723,196468
61733,196394
61744,196771
61753,196926
61763,197216
61773,197275
61783,197456
61793,197501
61803,197621
61813,197811
61823,197926
61874,198232
61914,198370
61924,198618
61968,198547
61985,197729
62034,198385
62043,198344
62053,198202
62064,198131
62073,197955
62083,197782
62093,197416
62103,197183
62113,197358
62123,197518
62133,197505
62144,197563
62153,197491
62163,197679
62173,197829
62184,198071
62194,198275
62204,198326
62214,198205
62223,197878
62233,197317
62279,195125
62285,194948
62295,194520
62304,194190
62314,193904
62324,193761
62335,193729
62344,193761
62354,193829
62364,193855
62374,193868
62384,193875
62394,193910
62404,194086
62414,194286
62424,194358
62434,194338
62444,194232
62454,194038
62464,193819
62474,193541
62484,193287
62494,193074
62504,192902
62514,192775
62524,192677
62534,192579
62575,192455
62578,191773
62586,191871
62595,191841
62645,192505
62687,192773
62695,193655
62704,193516
62747,194496
62756,194703
62765,194641
62775,194677
62784,194707
62794,194693
62804,194657
62814,194656
62824,194596
62834,194543
62844,194490
62855,194438
62864,194375
62874,194342
62884,194293
62894,194209
62904,194140
62914,194183
62924,194345
62934,194196
62945,194254
62954,194200
62964,194254
62974,194269
62984,194264
62994,194285
63004,194232
63014,194239
63024,194205
63034,194244
63080,194180
63084,194404
63095,194402
63104,194435
63114,194507
63124,194590
63134,194646
63144,194622
63154,194797
63164,194852
63174,194946
63184,194932
63194,195102
63204,195206
63214,195302
63224,195307
63234,195448
63244,195462
63254,195483
63264,195438
63306,195230
63315,195169
63326,195132
63375,194826
63387,194741
63436,194960
63445,194944
63454,195015
63464,195088
63474,195128
63525,195453
63536,195497
63544,195503
63555,195547
63565,195624
63575,195654
63584,195585
63594,195623
63604,195650
63614,195687
63625,195786
63635,195822
63645,195859
63654,195813
63665,195897
63675,195929
63684,195847
63694,195848
63705,195950
63715,196012
63725,196040
63734,195982
63745,196117
63754,196060
63764,196141
63774,196218
63785,196374
63795,196387
63805,196391
63814,196292
63825,196376
63835,196393
63880,196571
63885,196627
63896,196699
63905,196787
63915,196844
63925,196938
63934,196967
63944,197082
63954,197107
63999,197469
64006,197642
64095,198293
64105,198351
64145,198326
64189,198489
64197,198496
64207,198475
64245,198561
64254,198480
64265,198602
64275,198610
64285,198660
64294,198651
64338,197750
64344,198763
64355,198814
64364,198770
64374,198789
64384,198774
64394,198801
64405,198852
64414,198847
64425,198886
64435,198875
64445,198862
64455,198805
64464,198762
64475,198762
64485,198777
64495,198802
64504,198835
64515,198839
64525,198877
64535,198893
64546,198905
64555,198901
64566,198882
64576,198856
64585,198838
64595,198800
64605,198771
64615,198779
64626,198827
64636,198831
64685,198940
64695,198613
64705,198957
64715,198974
64725,199005
64735,199174
64745,199345
64837,199741
64884,199862
64896,199794
64905,199744
64916,199661
64926,199630
64936,199555
64945,199485
64955,199413
64965,199321
64975,199199
64986,199089
64995,198948
65005,198547
65015,197903
65026,197329
65036,196764
65086,194007
65096,193532
65105,193277
65115,193048
65125,192984
65135,192743
65145,192698
65155,192776
65165,192867
65175,193044
65186,193330
65196,193681
65206,194013
65215,194322
65226,194547
65236,194558
65246,194639
65256,194652
65265,194677
65275,194750
65285,194739
65295,194566
65305,194380
65315,194110
65325,193713
65335,193277
65346,193158
65356,193207
65366,193260
65376,193333
65415,193497
65420,194599
65425,193694
65467,193829
65507,193778
65516,193872
65526,193905
65565,194009
65577,194110
65586,194020
65595,194153
65605,194080
65615,194084
65625,194054
65637,194010
65645,194040
65655,194047
65665,194053
65675,194065
65687,194013
65725,194035
65736,193966
65746,194006
65756,193973
65765,193975
65776,194012
65785,193986
65795,193995
65805,193995
65815,194030
65825,194024
65837,194073
65876,194093
65888,194027
65895,193998
65906,194060
65915,194021
65926,194079
65936,194112
65946,194125
65956,194138
65965,194136
65976,194186
65985,194138
65996,194183
66006,194178
66016,194213
66025,194183
66036,194263
66046,194261
66056,194297
66065,194234
66076,194296
66085,194224
66096,194298
66105,194212
66116,194244
66126,194206
66136,194215
66145,194116
66156,194156
66166,194149
66176,194143
66185,194083
66196,194149
66206,194138
66215,194098
66226,194154
66236,194160
66281,193992
66287,194120
66296,194081
66305,194071
66316,194203
66326,194218
66336,194218
66378,194248
66427,194303
66468,194360
66472,194206
66477,194339
66486,194302
66495,194202
66505,194255
66515,194252
66525,194286
66535,194308
66545,194375
66555,194409
66565,194471
66575,194498
66585,194563
66595,194586
66605,194651
66615,194710
66625,194759
66635,194720
66678,195064
66686,194994
66696,194932
66705,195003
66715,194931
66725,194935
66735,194936
66745,195012
66755,194925
66765,194933
66775,194976
66785,194938
66795,194920
66805,194952
66815,194990
66825,194964
66835,194902
66845,194911
66855,194944
66865,194914
66875,194862
66885,194866
66895,194895
66905,194919
66915,194939
66925,194970
66935,194988
66946,194943
66957,194942
66967,194935
66977,194946
66986,194950
67030,194968
67036,194997
67077,194955
67116,195005
67127,195060
67135,194856
67187,195003
67195,195126
67206,195106
67217,195154
67226,195147
67237,195144
67247,195058
67257,194979
67266,194965
67277,194959
67287,194988
67297,194999
67306,195020
67317,195024
67327,195038
67337,194992
67346,195024
67356,194995
67367,194945
67377,194919
67386,194921
67397,194930
67407,194938
67417,194901
67426,194864
67437,194855
67480,194967
67487,194987
67498,195012
67506,195009
67517,195062
67527,195092
67535,195193
67547,195159
67557,195181
67567,195221
67577,195237
67586,195238
67596,195179
67606,195097
67616,195018
67627,194968
67637,194899
67647,194818
67656,194714
67666,194605
67676,194491
67686,194411
67696,194305
67747,193839
67797,193855
67808,193923
67857,194543
67868,194761
67944,195179
67949,195825
67958,195661
67966,195776
67976,195914
67986,195999
67996,196055
68006,196176
68017,196128
68026,196319
68036,196347
68046,196461
68056,196526
68066,196538
68076,196547
68086,196535
68096,196522
68106,196442
68116,196375
68126,196296
68136,196213
68146,196130
68156,196086
68166,195991
68176,195930
68186,195844
68196,195780
68206,195711
68216,195650
68226,195614
68236,195597
68280,195608
68288,195656
68298,195663
68306,195888
68316,195741
68326,195733
68336,195695
68346,195618
68356,195550
68366,195521
68376,195458
68386,195415
68396,195360
68406,195358
68416,195351
68426,195343
68436,195383
68446,195466
68456,195617
68497,195732
68500,196086
68508,195758
68517,195653
68558,195603
68566,195449
68609,195385
68618,195760
68657,195444
68667,195417
68707,195161
68718,195163
68727,195123
68736,195067
68746,195037
68757,195082
68767,195042
68776,194924
68786,194905
68797,194958
68806,194854
68816,194831
68826,194811
68837,194861
68846,194730
68856,194803
68866,194853
68877,194986
68886,194911
68896,195031
68906,195066
68917,195221
68926,195125
68936,195131
68946,195135
68957,195272
68966,195130
68976,195099
68986,195108
68997,195174
69006,194945
69016,194902
69026,194830
69037,194861
69079,194656
69088,194703
69098,194643
69106,194542
69116,194518
69127,194597
69136,194493
69147,194541
69156,194415
69200,194986
69206,194259
69252,193241
69291,193299
69300,193787
69306,193827
69317,193782
69326,193636
69336,193678
69346,193757
69357,193880
69366,193904
69376,194006
69386,194110
69397,194162
69406,194173
69416,194247
69426,194360
69437,194441
69488,194734
69498,194820
69507,194855
69517,194885
69527,194920
69537,194964
69547,194958
69557,195031
69567,195073
69577,195076
69587,195053
69597,195005
69607,194944
69617,194830
69627,194714
69637,194604
69647,194517
69657,194433
69667,194360
69677,194275
69687,194149
69697,194055
69707,193966
69717,193860
69727,193801
69737,193725
69747,193645
69757,193579
69767,193525
69778,193483
69787,193424
69798,193386
69843,192993
69848,193126
69890,192892
69898,192885
69909,192888
69952,192885
69958,192952
70000,193013
70004,194433
70007,193230
70017,193266
70027,193296
70038,193332
70047,193330
70058,193384
70067,193383
70078,193445
70087,193457
70098,193514
70107,193502
70118,193541
70127,193619
70138,193654
70148,193671
70158,193726
70167,193733
70178,193758
70187,193779
70198,193794
70208,193784
70217,193810
70227,193787
70238,193780
70288,193820
70297,193812
70308,193744
70317,193717
70327,193736
70337,193709
70348,193644
70358,193689
70367,193670
70377,193654
70386,193677
70398,193625
70438,193507
70448,193676
70457,193693
70468,193608
70477,193682
70487,193674
70497,193680
70508,193662
70518,193627
70527,193679
70538,193583
70547,193634
70557,193643
70568,193631
70609,193652
70617,193663
70628,193694
70678,193605
70689,193733
70738,193645
70747,193773
70757,193807
70767,193787
70818,193778
70827,193794
70838,193787
70847,193852
70857,193855
70867,193892
70878,193913
70887,193924
70897,193907
70907,193948
70917,193926
70928,193982
70937,193918
70947,193913
70957,193976
70968,194040
70977,193983
70987,194061
70997,194068
71008,194145
71017,194075
71027,194181
71037,194149
71082,194155
71089,194225
71099,194219
71107,194249
71117,194167
71128,194284
71137,194173
71147,194227
71157,194207
71168,194258
71177,194152
71187,194223
71197,194221
71207,194198
71218,194273
71227,194179
71238,194273
71247,194199
71288,194164
71300,194277
71307,194136
71349,194227
71359,194261
71369,194297
71409,194210
71420,194295
71427,194261
71437,194198
71448,194304
71457,194188
71502,194234
71507,194267
71518,194207
71527,194232
71537,194204
71547,194222
71557,194222
71567,194235
71578,194373
71587,194293
71598,194358
71607,194247
71617,194305
71627,194243
71637,194293
71648,194356
71657,194216
71667,194257
71677,194265
71688,194353
71697,194208
71707,194229
71717,194249
71728,194325
71737,194187
71747,194201
71757,194247
71768,194304
71777,194200
71787,194241
71798,194310
71807,194239
71817,194192
71827,194198
71837,194222
71889,194221
71898,194204
71907,194179
71917,194219
71968,194294
71979,194233
72020,194200
72061,194130
72068,194181
72119,194344
72161,194222
72169,194257
72209,194190
72219,194250
72228,194280
72239,194252
72248,194250
72259,194262
72268,194264
72310,194255
72319,194221
72328,194230
72338,194222
72347,194164
72358,194215
72369,194226
72378,194194
72388,194205
72398,194219
72409,194222
72418,194233
72428,194250
72438,194260
72449,194244
72458,194266
72468,194254
72478,194266
72489,194257
72498,194262
72508,194255
72518,194276
72529,194240
72538,194246
72548,194244
72558,194218
72569,194222
72578,194183
72588,194191
72598,194199
72609,194213
72618,194177
72628,194171
72638,194185
72682,194167
72689,194089
72700,194122
72709,194191
72798,194077
72838,194176
72849,194186
72858,194176
72869,194212
72878,194187
72888,194216
72898,194191
72908,194177
72918,194182
72929,194213
72938,194196
72948,194200
72958,194179
72968,194184
72978,194212
72988,194238
72998,194224
73008,194222
73018,194263
73028,194267
73038,194177
73081,194177
73088,194254
73098,194351
73109,194300
73118,194267
73129,194254
73138,194284
73148,194220
73158,194293
73169,194310
73178,194252
73188,194331
73198,194277
73208,194313
73218,194271
73228,194331
73238,194307
73248,194284
73258,194297
73268,194342
73278,194318
73288,194289
73298,194300
73308,194317
73318,194305
73328,194274
73338,194303
73431,194305
73471,194258
73474,194254
73481,194289
73520,194186
73529,194238
73541,194242
73548,194248
73558,194222
73569,194315
73578,194293
73588,194256
73598,194217
73609,194329
73618,194275
73628,194268
73638,194270
73648,194206
73659,194349
73668,194249
73678,194213
73689,194342
73698,194281
73708,194285
73718,194277
73728,194234
73738,194271
73748,194244
73758,194202
73769,194351
73778,194291
73789,194364
73798,194305
73808,194282
73818,194219
73828,194322
73839,194393
73883,194239
73888,194195
73899,194524
73909,194281
73918,194206
73928,194315
73938,194230
73949,194398
73958,194267
73968,194316
73978,194242
73988,194269
73998,194299
74008,194259
74018,194308
74028,194267
74072,194239
74108,194281
74119,194364
74171,194246
74178,194203
74188,194233
74198,194226
74209,194298
74218,194227
74228,194291
74238,194234
74249,194292
74258,194199
74268,194275
74308,194187
74312,194316
74319,194287
74329,194293
74339,194338
74348,194300
74359,194290
74369,194298
74378,194266
74388,194290
74398,194307
74409,194284
74420,194293
74428,194311
74439,194284
74448,194308
74459,194275
74469,194279
74479,194307
74489,194308
74499,194290
74509,194271
74519,194300
74529,194278
74540,194295
74550,194302
74559,194288
74570,194285
74579,194276
74589,194271
74599,194288
74609,194292
74619,194297
74629,194244
74639,194272
74683,194161
74689,194287
74728,194271
74733,194149
74740,194204
74750,194301
74760,194290
74770,194290
74780,194292
74790,194290
74800,194261
74810,194263
74820,194293
74829,194266
74871,194195
74880,194221
74889,194229
74899,194191
74909,194194
74919,194267
74929,194249
74940,194218
74949,194251
74959,194324
74969,194251
74980,194237
75021,194123
75030,194224
75038,194215
75080,194266
75119,194212
75130,194193
75140,194181
75150,194218
75159,194166
75169,194215
75180,194208
75189,194205
75199,194144
75209,194192
75220,194189
75229,194122
75239,194183
75250,194139
75259,194194
75270,194143
75279,194111
75289,194199
75300,194135
75309,194127
75319,194189
75330,194140
75339,194195
75350,194112
75359,194127
75370,194137
75379,194198
75390,194153
75399,194156
75409,194181
75420,194129
75429,194085
75439,194193
75483,194166
75490,194182
75500,194142
75509,194173
75520,194174
75529,194216
75539,194200
75549,194216
75559,194203
75570,194192
75579,194207
75590,194221
75599,194242
75609,194203
75620,194233
75629,194216
75639,194204
75691,194178
75740,194204
75753,194210
75791,194164
75796,194205
75801,194131
75812,194244
75820,194215
75829,194201
75839,194126
75850,194216
75860,194135
75901,194087
75910,194142
75920,194169
75930,194143
75939,194170
75949,194143
75959,194091
75970,194202
75980,194178
75989,194156
75999,194092
76010,194204
76019,194096
76030,194192
76039,194152
76049,194103
76059,194124
76069,194165
76079,194090
76090,194222
76099,194071
76110,194209
76119,194143
76129,194090
76140,194229
76149,194151
76159,194145
76169,194087
76180,194218
76189,194147
76199,194087
76210,194202
76219,194074
76230,194233
76239,194096
76282,194108
76290,194062
76300,194152
76310,194098
76354,194010
76359,194043
76412,194174
76419,194038
76493,194094
76504,194158
76511,194078
76551,194105
76559,194046
76570,194162
76579,194036
76589,194054
76600,194122
76609,194038
76620,194138
76629,194014
76640,194135
76649,194061
76695,194046
76700,194005
76712,194129
76720,194042
76729,194061
76740,194112
76749,194067
76759,194114
76770,194120
76779,194049
76790,194121
76799,194106
76810,194109
76820,194117
76829,194104
76840,194117
76850,194103
76859,194089
76870,194105
76879,194123
76890,194116
76901,194120
76909,194110
76920,194101
76931,194121
76940,194142
76950,194136
76960,194127
76970,194114
76980,194123
76990,194109
77000,194123
77011,194111
77020,194112
77030,194131
77040,194129
77091,194128
77101,194100
77143,194080
77151,194137
77160,194123
77205,194076
77211,194154
77253,194043
77260,194149
77270,194112
77280,194141
77290,194137
77301,194118
77310,194136
77321,194137
77330,194136
77341,194110
77351,194108
77360,194116
77371,194120
77381,194109
77390,194119
77401,194111
77410,194117
77421,194110
77430,194128
77441,194092
77484,194129
77491,194120
77501,194117
77511,194141
77521,194062
77530,194075
77541,194073
77550,194095
77560,194079
77571,194075
77580,194088
77591,194080
77601,194102
77610,194079
77621,194089
77630,194062
77641,194065
77650,194057
77661,194067
77670,194044
77681,194075
77690,194042
