elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
328386,sitting,0,0,96.37,2075.8,144.3,1.19,2469.1,1,0
328776,sitting,0,0,96.37,2070.1,129.0,1.17,2424.4,1,0
329176,sitting,0,0,96.37,2088.4,117.6,1.17,2448.4,1,0
329579,sitting,0,0,96.37,2072.2,126.6,1.18,2448.4,1,0
329977,sitting,0,0,96.37,2078.2,119.0,1.18,2448.4,1,0
330399,sitting,0,0,96.37,2072.4,99.9,1.18,2448.4,1,0
330777,sitting,0,0,96.37,2074.4,98.8,1.18,2448.4,1,0
331202,sitting,0,0,96.37,2076.5,98.2,1.18,2448.4,1,0
331578,sitting,0,0,96.37,2067.1,78.3,1.09,2247.5,1,0
331983,sitting,0,0,96.37,2067.9,121.4,1.12,2318.4,1,0
332379,sitting,0,0,96.37,2048.9,135.9,1.17,2393.8,1,0
332794,sitting,0,0,96.37,2060.3,139.4,1.16,2393.8,1,0
333180,sitting,0,0,96.37,2067.5,141.6,1.16,2393.8,1,0
333601,sitting,0,0,96.37,2069.3,164.0,1.16,2396.5,1,0
333979,sitting,0,0,96.37,2064.5,169.9,1.16,2396.5,1,0
334380,sitting,0,0,96.37,2080.5,131.2,1.15,2396.5,1,0
334796,sitting,0,0,96.37,2087.4,106.2,1.15,2396.5,1,0
335180,sitting,0,0,96.37,2081.0,102.9,1.15,2396.5,1,0
335616,sitting,0,0,96.37,2074.9,100.8,1.15,2396.5,1,0
335972,sitting,0,0,96.37,2073.6,57.1,1.05,2185.6,1,0
336402,sitting,0,0,96.37,2073.7,25.1,1.04,2163.0,1,0
336796,sitting,0,0,96.37,2072.4,23.8,1.03,2137.3,1,0
337190,sitting,0,0,96.37,2077.6,31.3,1.04,2168.5,1,0
337572,sitting,0,0,96.37,2077.7,33.9,1.04,2168.5,1,0
338016,sitting,0,0,96.37,2080.6,54.0,1.10,2280.6,1,0
338371,sitting,0,0,96.37,2077.0,61.2,1.10,2280.6,1,0
338816,sitting,0,0,96.37,2081.1,76.4,1.10,2280.6,1,0
339173,sitting,0,0,96.37,2084.6,84.8,1.09,2280.6,1,0
339576,sitting,0,0,96.37,2083.6,91.8,1.09,2280.6,1,0
339974,sitting,0,0,96.37,2087.5,111.3,1.14,2373.8,1,0
340375,sitting,0,0,96.37,2086.2,119.0,1.14,2373.8,1,0
340800,sitting,0,0,96.37,2090.6,117.1,1.14,2373.8,1,0
341174,sitting,0,0,96.37,2091.0,107.9,1.14,2373.8,1,0
341610,sitting,0,0,96.37,2085.7,101.3,1.14,2373.8,1,0
341975,sitting,0,0,96.37,2085.7,98.6,1.14,2373.8,1,0
342375,sitting,0,0,96.37,2087.4,85.9,1.12,2339.5,1,0
342777,sitting,0,0,96.37,2079.8,83.2,1.15,2393.9,1,0
343178,sitting,0,0,96.37,2084.4,82.4,1.15,2393.9,1,0
343584,sitting,0,0,96.37,2081.6,86.1,1.15,2393.9,1,0
343975,sitting,0,0,96.37,2093.0,109.3,1.14,2393.9,1,0
344442,sitting,0,0,96.37,2093.7,115.1,1.14,2393.9,1,0
344884,sitting,0,0,96.37,2092.3,106.9,1.14,2393.9,1,0
345189,sitting,0,0,96.37,2104.5,92.0,1.09,2300.5,1,0
345596,sitting,0,0,96.37,2106.3,92.1,1.09,2300.5,1,0
345978,sitting,0,0,96.37,2091.5,102.4,1.10,2300.5,1,0
346393,sitting,0,0,96.37,2062.2,90.8,1.11,2298.9,1,0
346778,sitting,0,0,96.37,2047.8,91.2,1.08,2212.0,1,0
347217,sitting,0,0,83.38,2037.9,124.5,1.31,2667.6,1,1
347580,sitting,0,0,83.38,2011.2,120.4,1.33,2667.6,1,1
347979,sitting,0,0,83.38,1988.8,110.0,1.34,2667.6,1,1
348396,sitting,0,0,83.38,1985.2,108.2,1.34,2667.6,1,1
348784,sitting,0,0,83.38,1987.5,106.3,1.34,2667.6,1,1
349180,sitting,0,0,83.38,1980.1,92.9,1.35,2667.6,1,1
349627,sitting,0,0,83.38,1970.4,21.5,1.03,2024.4,1,1
349980,sitting,0,0,83.38,1974.3,33.7,1.05,2066.7,1,1
350381,sitting,0,0,83.38,1973.1,34.8,1.05,2066.7,1,1
350773,sitting,0,0,83.38,1977.3,45.4,1.06,2092.9,1,1
351182,sitting,0,0,83.38,1979.4,51.2,1.06,2092.9,1,0
351575,sitting,0,0,83.38,1977.4,52.4,1.06,2092.9,1,0
351972,sitting,0,0,83.38,1976.6,53.3,1.06,2092.9,1,0
352373,sitting,0,0,83.38,1978.4,47.2,1.06,2092.9,1,0
352801,sitting,0,0,83.38,1977.8,45.6,1.06,2092.9,1,0
353276,sitting,0,0,83.38,1978.5,34.1,1.05,2086.0,1,0
353573,sitting,0,0,83.38,1977.0,31.8,1.02,2026.1,1,0
353974,sitting,0,0,83.38,1979.8,31.4,1.02,2026.1,1,0
354373,sitting,0,0,83.38,1974.1,33.6,1.03,2026.1,1,0
354774,sitting,0,0,83.38,1972.0,32.9,1.03,2026.1,1,0
355175,sitting,0,0,83.38,1971.5,33.8,1.03,2026.1,1,0
355574,sitting,0,0,83.38,1972.4,35.0,1.03,2026.1,1,0
355982,standing,1,0,83.38,1986.6,81.6,1.19,2373.7,1,0
356376,standing,1,0,83.38,1999.5,123.9,1.35,2701.7,1,0
356788,standing,1,0,83.38,2013.1,121.7,1.34,2701.7,1,0
357176,standing,1,0,70.66,2010.7,125.4,1.34,2701.7,1,1
357599,standing,1,0,70.66,2008.3,127.7,1.35,2701.7,1,1
357976,standing,1,0,70.66,2000.9,131.4,1.35,2701.7,1,1
358423,standing,1,0,70.66,1979.0,114.8,1.37,2701.7,1,1
358777,standing,1,0,70.66,1962.9,80.5,1.08,2119.0,1,1
359178,standing,1,0,70.66,1945.9,79.2,1.09,2119.0,1,1
359607,standing,1,0,70.66,1946.7,75.5,1.09,2119.0,1,1
359979,standing,1,0,70.66,1947.7,77.8,1.09,2119.0,1,1
360378,standing,1,0,70.66,1944.0,87.8,1.09,2119.0,1,1
360778,standing,1,0,70.66,1953.0,84.9,1.08,2119.0,1,1
361223,standing,1,0,70.66,1954.8,67.9,1.07,2098.9,1,0
361578,standing,1,0,70.66,1963.8,61.8,1.07,2098.9,1,0
362119,standing,1,0,70.66,1963.7,60.5,1.07,2098.9,1,0
362419,standing,1,0,70.66,1966.5,54.3,1.06,2082.1,1,0
362813,standing,1,0,70.66,1974.4,24.2,1.03,2030.6,1,0
363220,standing,1,0,70.66,1973.4,19.8,1.02,2019.3,1,0
363620,standing,1,0,70.66,1972.4,18.3,1.02,2019.3,1,0
364060,standing,1,0,70.66,1973.0,17.7,1.02,2019.3,1,0
364412,standing,1,0,70.66,1974.7,17.8,1.02,2019.3,1,0
364848,standing,1,0,70.66,1973.7,17.6,1.02,2019.3,1,0
365221,standing,1,0,70.66,1974.3,14.2,1.02,2015.8,1,0
365613,standing,1,0,70.66,1973.9,13.8,1.02,2004.7,1,0
366028,standing,1,0,70.66,1975.4,15.3,1.01,2004.7,1,0
366412,standing,1,0,70.66,1975.3,14.9,1.01,2004.7,1,0
366834,standing,1,0,70.66,1976.5,16.1,1.02,2009.7,1,0
367213,standing,1,0,70.66,1977.3,16.1,1.02,2009.7,1,0
367615,standing,1,0,70.66,1975.4,16.7,1.02,2009.7,1,0
368013,standing,1,0,70.66,1975.6,17.2,1.02,2009.7,1,0
368414,standing,1,0,70.66,1978.2,16.9,1.03,2029.1,1,0
368816,standing,1,0,70.66,1977.8,18.8,1.03,2029.1,1,0
369214,standing,1,0,70.66,1974.5,18.1,1.03,2029.1,1,0
369624,standing,1,0,70.66,1974.9,18.0,1.03,2029.1,1,0
370121,standing,1,0,70.66,1975.7,17.8,1.03,2029.1,1,0
370459,standing,1,0,70.66,1976.3,16.8,1.03,2029.1,1,0
370815,standing,1,0,70.66,1974.5,15.1,1.01,2000.7,1,0
371216,standing,0,0,70.66,1975.1,13.6,1.02,2008.0,1,0
371618,standing,0,0,70.66,1976.2,12.9,1.02,2008.0,1,0
372015,standing,0,0,70.66,1977.9,14.1,1.02,2014.0,1,0
372433,standing,0,0,70.66,1978.3,14.8,1.02,2014.0,1,0
372816,standing,0,0,70.66,1977.3,14.8,1.02,2014.0,1,0
373229,standing,0,0,70.66,1978.8,14.7,1.02,2014.0,1,0
373617,standing,0,0,70.66,1979.4,13.6,1.02,2014.0,1,0
374052,standing,0,0,70.66,1978.8,15.1,1.02,2014.0,1,0
374417,standing,0,0,70.66,1976.8,20.4,1.03,2036.8,1,0
374860,standing,0,0,70.66,1980.5,35.3,1.07,2116.4,1,0
375219,standing,0,0,70.66,1976.2,38.2,1.07,2116.4,1,0
375619,standing,0,0,70.66,1978.3,43.2,1.07,2116.4,1,0
376053,standing,0,0,70.66,1977.9,43.8,1.07,2116.4,1,0
376418,standing,0,0,70.66,1980.1,43.7,1.07,2116.4,1,0
376865,standing,0,0,70.66,1979.2,43.8,1.07,2116.4,1,0
377219,standing,0,0,70.66,1979.0,34.4,1.04,2066.9,1,0
377621,standing,0,0,70.66,1982.7,31.2,1.04,2066.9,1,0
378022,standing,0,0,70.66,1980.8,25.4,1.03,2030.3,1,0
378424,standing,0,0,70.66,1984.7,29.2,1.03,2044.1,1,0
378811,standing,0,0,70.66,1984.6,28.9,1.03,2044.1,1,0
379242,standing,0,0,70.66,1987.5,24.8,1.03,2044.1,1,0
379612,standing,0,0,70.66,1983.0,24.8,1.03,2044.1,1,0
380012,standing,0,0,70.66,1989.6,41.6,1.08,2143.7,1,0
380412,standing,0,0,70.66,1990.6,46.6,1.08,2143.7,1,0
380813,standing,0,0,70.66,1997.5,56.9,1.10,2197.9,1,0
381215,standing,0,0,70.66,1995.2,84.4,1.12,2231.5,1,0
381613,standing,0,0,70.66,1979.6,99.2,1.13,2231.5,1,0
382018,standing,0,0,70.66,1960.9,110.2,1.14,2231.5,1,0
382414,standing,0,0,70.66,1934.7,109.9,1.15,2231.5,1,0
382819,standing,0,0,70.66,1913.2,107.1,1.17,2231.5,1,0
383261,standing,0,0,70.66,1882.9,86.8,1.19,2231.5,1,0
383616,standing,0,0,70.66,1866.0,47.9,1.09,2025.4,1,0
384015,standing,0,0,70.66,1862.4,31.1,1.04,1930.6,1,0
384416,standing,0,0,70.66,1862.7,27.6,1.03,1926.1,1,0
384815,standing,0,0,70.66,1866.8,26.3,1.03,1926.1,1,0
385216,standing,0,0,70.66,1867.4,26.1,1.03,1926.1,1,0
385617,standing,0,0,70.66,1867.5,22.8,1.03,1926.1,1,0
386017,standing,0,0,70.66,1867.7,21.0,1.02,1912.3,1,0
386427,standing,0,0,70.66,1867.1,21.6,1.02,1912.3,1,0
386818,standing,0,0,70.66,1868.2,20.8,1.02,1912.3,1,0
387339,standing,0,0,70.66,1865.3,20.4,1.02,1904.0,1,0
387618,standing,0,0,70.66,1865.6,19.2,1.02,1904.0,1,0
388020,standing,0,0,70.66,1866.5,19.2,1.02,1904.0,1,0
388418,standing,0,0,70.66,1866.4,18.2,1.02,1901.0,1,0
388819,standing,0,0,70.66,1865.6,17.6,1.02,1900.5,1,0
389217,standing,0,0,70.66,1864.8,18.7,1.02,1900.5,1,0
389620,standing,0,0,72.44,1866.8,17.6,1.02,1900.5,1,1
390021,standing,0,0,72.44,1869.1,20.3,1.04,1942.8,1,1
390419,standing,0,0,72.44,1871.5,26.0,1.05,1959.8,1,1
390843,standing,0,0,72.44,1875.5,41.1,1.09,2039.0,1,1
391325,standing,0,0,72.44,1885.0,45.0,1.08,2039.0,1,1
391625,standing,0,0,72.44,1900.6,59.3,1.10,2083.3,1,1
392020,standing,0,0,72.44,1907.4,62.5,1.09,2083.3,1,1
392421,standing,0,0,72.44,1928.4,75.7,1.08,2084.4,1,1
392854,standing,0,0,72.44,1943.8,74.7,1.07,2084.4,1,1
393221,standing,0,0,72.44,1960.6,67.5,1.06,2084.4,1,0
393617,standing,0,0,72.44,1969.0,65.9,1.06,2084.4,1,0
394012,standing,0,0,72.44,1973.0,57.5,1.06,2084.4,1,0
394417,standing,0,0,72.44,1992.9,66.6,1.16,2318.6,1,0
394812,standing,0,0,72.44,2007.8,76.5,1.15,2318.6,1,0
395221,standing,0,0,72.44,2037.8,89.8,1.14,2318.6,1,0
395612,standing,0,0,72.44,2067.4,100.3,1.12,2318.6,1,0
396057,standing,0,0,72.44,2087.8,89.3,1.11,2318.6,1,0
396414,standing,0,0,72.44,2112.0,75.3,1.10,2318.6,1,0
396814,standing,0,0,72.44,2131.6,50.0,1.07,2275.4,1,0
397214,standing,0,0,72.44,2139.1,42.7,1.06,2275.4,1,0
397615,standing,0,0,72.44,2139.4,41.0,1.06,2275.4,1,0
398047,standing,0,0,72.44,2136.1,51.5,1.11,2360.5,1,0
398415,standing,0,0,72.44,2146.6,47.3,1.10,2360.5,1,0
398881,standing,0,0,72.44,2151.0,47.6,1.10,2360.5,1,0
399215,standing,0,0,72.44,2154.8,46.5,1.10,2360.5,1,0
399650,standing,0,0,72.44,2163.1,48.2,1.09,2360.5,1,0
400015,standing,0,0,72.44,2170.8,55.2,1.09,2360.5,1,0
400441,standing,0,0,72.44,2177.8,47.3,1.06,2303.5,1,0
400818,standing,0,0,72.44,2181.9,46.0,1.06,2303.5,1,0
401218,standing,0,0,72.44,2188.1,42.6,1.05,2303.5,1,0
401628,standing,0,0,72.44,2192.7,44.3,1.05,2303.5,1,0
402018,standing,0,0,72.44,2191.8,46.2,1.05,2303.5,1,0
402445,standing,0,0,72.44,2179.0,65.1,1.04,2274.1,1,0
402819,standing,0,0,72.44,2160.3,73.6,1.05,2269.0,1,0
403224,standing,0,0,72.44,2140.9,116.8,1.20,2566.8,1,0
403619,standing,0,0,72.44,2122.7,121.4,1.21,2566.8,1,0
404023,standing,0,0,72.44,2085.4,138.3,1.23,2566.8,1,0
404467,standing,0,0,72.44,2055.7,143.4,1.25,2566.8,1,0
404821,standing,0,0,72.44,2034.9,140.5,1.26,2566.8,1,0
405220,standing,0,0,72.44,2014.0,141.4,1.27,2566.8,1,0
405696,standing,0,0,72.44,1998.8,125.9,1.14,2270.3,1,0
406012,standing,0,0,72.44,1981.1,119.3,1.15,2270.3,1,0
406484,standing,0,0,72.44,1975.5,106.0,1.14,2261.7,1,0
406812,standing,0,0,72.44,1968.7,95.1,1.15,2261.7,1,0
407213,standing,0,0,72.44,1964.2,91.3,1.15,2261.7,1,0
407632,standing,0,0,72.44,1965.0,89.5,1.15,2261.7,1,0
408013,standing,0,0,72.44,1968.4,88.8,1.18,2313.7,1,0
408516,standing,0,0,72.44,1966.0,98.3,1.18,2313.7,1,0
408814,standing,0,0,72.44,1968.8,137.8,1.28,2518.3,1,0
409240,standing,0,0,72.44,1974.9,140.2,1.28,2518.3,1,0
409614,standing,0,0,72.44,1981.2,142.6,1.27,2518.3,1,0
410014,standing,0,0,72.44,1973.2,161.4,1.28,2518.3,1,0
410414,standing,0,0,72.44,1971.5,170.6,1.28,2518.3,1,0
410814,standing,0,0,72.44,1975.9,172.7,1.27,2518.3,1,0
411239,standing,0,0,72.44,2006.0,184.1,1.33,2665.9,1,0
411614,standing,0,0,72.44,2003.6,186.8,1.33,2665.9,1,0
412060,standing,0,0,72.44,1999.7,184.9,1.33,2665.9,1,0
412520,standing,0,0,72.44,2008.5,166.9,1.33,2665.9,1,0
412888,standing,0,0,72.44,2014.9,158.4,1.32,2665.9,1,0
413215,standing,0,0,72.44,2016.8,166.8,1.32,2665.9,1,0
413620,standing,0,0,81.92,1982.5,130.1,1.24,2463.8,1,1
414017,standing,0,0,81.92,1991.7,168.7,1.40,2780.8,1,1
414418,standing,0,0,81.92,1973.5,174.8,1.41,2780.8,1,1
414844,standing,0,0,81.92,1979.0,176.5,1.41,2780.8,1,1
415217,standing,0,0,81.92,1981.2,168.6,1.40,2780.8,1,1
415622,standing,0,0,81.92,1981.9,151.0,1.40,2780.8,1,1
416019,standing,0,0,81.92,2007.8,150.6,1.39,2780.8,1,1
416426,standing,0,0,81.92,2014.8,100.8,1.09,2189.1,1,1
416818,standing,0,0,81.92,2049.0,76.3,1.07,2189.1,1,1
417256,standing,0,0,81.92,2055.9,73.1,1.06,2189.1,1,1
417619,standing,0,0,81.92,2060.0,163.4,1.31,2696.8,1,0
418021,standing,0,0,81.92,2065.6,171.1,1.31,2696.8,1,0
418421,standing,0,0,81.92,2050.8,171.1,1.32,2696.8,1,0
418821,standing,0,0,81.92,2037.2,171.7,1.32,2696.8,1,0
419243,standing,0,0,81.92,2024.6,170.3,1.33,2696.8,1,0
419622,standing,0,0,81.92,2012.8,179.8,1.34,2696.8,1,0
420041,standing,0,0,81.92,2003.4,123.8,1.18,2356.7,1,0
420420,standing,0,0,81.92,2009.6,224.3,1.52,3050.6,1,0
420825,standing,0,0,81.92,2007.0,225.0,1.52,3050.6,1,0
421214,standing,0,0,81.92,1995.5,231.0,1.53,3050.6,1,0
421688,standing,0,0,81.92,1988.7,246.9,1.53,3050.6,1,0
422016,standing,0,0,81.92,1991.1,244.2,1.53,3050.6,1,0
422426,standing,0,0,81.92,1981.4,233.7,1.54,3050.6,1,0
422815,standing,0,0,81.92,1968.0,126.1,1.18,2326.9,1,0
423215,standing,0,0,81.92,1967.8,124.8,1.18,2326.9,1,0
423619,standing,0,0,81.92,1973.8,115.2,1.18,2326.9,1,0
424016,standing,0,0,81.92,1993.4,90.4,1.12,2225.7,1,0
424447,standing,0,0,81.92,2030.3,113.8,1.15,2334.5,1,0
424818,standing,0,0,81.92,2068.4,117.6,1.13,2334.5,1,0
425219,standing,0,0,81.92,2094.2,113.7,1.11,2334.5,1,0
425618,standing,0,0,81.92,2126.2,105.0,1.10,2334.5,1,0
426037,standing,0,0,81.92,2161.2,83.1,1.08,2334.5,1,0
426417,standing,0,0,81.92,2173.9,73.1,1.07,2334.5,1,0
426818,standing,0,0,81.92,2163.1,84.7,1.12,2418.9,1,0
427218,standing,0,0,81.92,2147.9,133.5,1.13,2418.9,1,0
427619,standing,0,0,81.92,2147.0,139.9,1.13,2418.9,1,0
428042,standing,0,0,81.92,2142.9,141.5,1.13,2418.9,1,0
428418,standing,0,0,81.92,2129.4,138.0,1.14,2418.9,1,0
428824,standing,0,0,81.92,2115.6,137.6,1.14,2418.9,1,0
429220,standing,0,0,81.92,2105.3,132.0,1.14,2395.7,1,0
429755,standing,0,0,81.92,2101.2,101.6,1.14,2393.5,1,0
430021,standing,0,0,81.92,2093.4,100.9,1.14,2393.5,1,0
430450,standing,0,0,81.92,2072.9,99.6,1.15,2393.5,1,0
430822,standing,0,0,81.92,2050.3,122.2,1.17,2393.5,1,0
431222,standing,0,0,81.92,2026.7,131.3,1.18,2393.5,1,0
431615,standing,0,0,81.92,2004.6,135.7,1.19,2393.5,1,0
432026,standing,0,0,81.92,1989.7,134.3,1.16,2308.6,1,0
432442,standing,0,0,81.92,1961.3,133.8,1.12,2201.1,1,0
432812,standing,0,0,81.92,1948.4,140.7,1.14,2212.4,1,0
433214,standing,0,0,81.92,1956.6,172.6,1.25,2446.3,1,0
433726,standing,0,0,81.92,1985.1,210.4,1.24,2455.9,1,0
434014,standing,0,0,81.92,2021.3,217.3,1.22,2455.9,1,0
434451,standing,0,0,81.92,2052.9,214.8,1.20,2455.9,1,0
434814,standing,0,0,81.92,2093.9,203.0,1.17,2455.9,1,0
435213,standing,0,0,81.92,2144.3,266.5,1.42,3052.8,1,0
435615,standing,0,0,81.92,2174.2,234.4,1.40,3052.8,1,0
436016,standing,0,0,81.92,2179.9,206.4,1.40,3052.8,1,0
436420,standing,0,0,81.92,2178.5,203.9,1.40,3052.8,1,0
436816,standing,0,0,81.92,2177.2,204.3,1.40,3052.8,1,0
437248,standing,0,0,93.68,2170.7,204.2,1.41,3052.8,1,1
437716,standing,0,0,93.68,2151.7,76.7,1.08,2316.4,1,1
438036,standing,0,0,93.68,2137.5,72.3,1.08,2316.4,1,1
438418,standing,0,0,93.68,2128.9,64.2,1.07,2268.4,1,1
438818,standing,0,0,93.68,2115.2,60.0,1.07,2268.4,1,1
439224,standing,0,0,93.68,2104.9,54.8,1.08,2268.4,1,1
439619,standing,0,0,93.68,2098.6,44.0,1.08,2268.4,1,1
440033,standing,0,0,93.68,2090.0,28.2,1.04,2176.4,1,1
440417,standing,0,0,93.68,2087.8,26.3,1.04,2176.4,1,1
440819,standing,0,0,93.68,2087.8,26.7,1.04,2176.4,1,1
441227,standing,0,0,93.68,2092.3,27.3,1.04,2176.4,1,0
441641,standing,0,0,93.68,2094.1,30.8,1.04,2176.4,1,0
442020,standing,0,0,93.68,2095.0,29.0,1.03,2155.1,1,0
442419,standing,0,0,93.68,2099.0,29.4,1.03,2155.1,1,0
442821,standing,0,0,93.68,2100.3,31.5,1.04,2183.2,1,0
443220,standing,0,0,93.68,2100.0,31.7,1.04,2183.2,1,0
443662,standing,0,0,93.68,2102.0,30.0,1.04,2183.2,1,0
444020,standing,0,0,93.68,2103.1,28.1,1.04,2183.2,1,0
444452,standing,0,0,93.68,2104.5,24.8,1.04,2183.2,1,0
444821,standing,0,0,93.68,2104.3,24.2,1.04,2183.2,1,0
445222,standing,0,0,93.68,2105.7,20.8,1.03,2161.0,1,0
445630,standing,0,0,93.68,2110.5,17.9,1.02,2161.0,1,0
446023,walking,1,0,93.68,2112.4,19.7,1.02,2161.0,1,0
446422,walking,1,0,93.68,2115.5,18.9,1.02,2159.5,1,0
446822,walking,1,0,93.68,2118.5,20.9,1.04,2203.3,1,0
447221,walking,1,0,93.68,2121.4,26.6,1.04,2216.3,1,0
447622,walking,1,0,93.68,2122.4,28.0,1.04,2216.3,1,0
448037,walking,1,0,93.68,2122.9,29.6,1.04,2216.3,1,0
448413,walking,1,0,93.68,2120.7,29.6,1.05,2216.3,1,0
448894,walking,1,0,93.68,2120.0,29.0,1.05,2216.3,1,0
449213,walking,1,0,93.68,2120.0,27.1,1.05,2216.3,1,0
449614,walking,1,0,93.68,2121.3,24.0,1.03,2175.3,1,0
450031,walking,1,0,93.68,2119.4,26.4,1.03,2175.3,1,0
450516,walking,1,0,93.68,2116.5,35.7,1.03,2173.5,1,0
450821,walking,1,0,93.68,2101.6,50.9,1.03,2173.5,1,0
451214,walking,1,0,93.68,2103.8,73.4,1.14,2391.6,1,0
451648,walking,1,0,93.68,2139.5,125.0,1.19,2555.3,1,0
452015,walking,1,0,93.68,2144.6,136.6,1.19,2555.3,1,0
452500,walking,1,0,93.68,2109.6,242.8,1.42,2986.1,1,0
452815,walking,1,0,93.68,2155.0,277.9,1.39,2986.1,1,0
453251,walking,1,0,93.68,2154.5,282.7,1.39,2986.1,1,0
453615,walking,1,0,93.68,2146.5,300.3,1.39,2986.1,1,0
454016,walking,1,0,93.68,2109.3,291.9,1.42,2986.1,1,0
454466,walking,1,0,93.68,2099.7,291.7,1.42,2986.1,1,0
454929,walking,1,0,93.68,2146.5,214.3,1.34,2881.4,1,0
455218,walking,1,0,93.68,2110.3,176.3,1.24,2608.0,1,0
455618,walking,1,0,93.68,2107.6,173.5,1.24,2608.0,1,0
456028,walking,1,0,93.68,2135.3,159.7,1.20,2561.8,1,0
456418,walking,1,0,98.99,2137.9,155.9,1.20,2561.8,1,1
456835,walking,1,0,98.99,2127.6,151.8,1.20,2561.8,1,1
457217,walking,1,0,98.99,2135.9,161.0,1.20,2561.8,1,1
457674,walking,1,0,98.99,2125.0,151.1,1.21,2561.8,1,1
458019,walking,1,0,98.99,2138.2,140.9,1.20,2561.8,1,1
458420,walking,1,0,98.99,2121.2,125.1,1.13,2402.1,1,1
458839,walking,1,0,98.99,2122.6,117.6,1.13,2401.8,1,1
459220,walking,1,0,104.51,2136.7,115.1,1.12,2401.8,1,1
459616,walking,1,0,104.51,2114.9,97.4,1.13,2384.0,1,1
460022,walking,1,0,104.51,2131.5,101.0,1.12,2384.0,1,1
460430,walking,1,0,104.51,2147.2,103.7,1.11,2384.0,1,1
460821,walking,1,0,104.51,2127.9,108.4,1.10,2344.5,1,1
461222,walking,0,0,104.51,2139.1,119.1,1.16,2486.0,1,1
461612,walking,0,0,104.51,2129.7,123.1,1.17,2486.0,1,1
462013,walking,0,0,104.51,2133.3,143.4,1.17,2486.0,1,1
462414,walking,0,0,104.51,2116.1,140.6,1.17,2486.0,1,1
462910,walking,0,0,104.51,2117.6,142.2,1.17,2486.0,1,1
463220,walking,0,0,104.51,2143.1,137.3,1.16,2486.0,1,0
463613,walking,0,0,104.51,2123.7,126.1,1.11,2357.8,1,0
464014,walking,0,0,104.51,2150.8,129.5,1.10,2371.4,1,0
464418,walking,0,0,104.51,2173.5,114.5,1.10,2389.5,1,0
464815,walking,0,0,104.51,2168.8,121.0,1.10,2389.5,1,0
465233,walking,0,0,95.05,2157.9,122.6,1.11,2389.5,1,1
465616,walking,0,0,95.05,2160.9,133.6,1.16,2504.4,1,1
466016,walking,0,0,95.05,2162.7,137.3,1.16,2504.4,1,1
466426,walking,0,0,95.05,2131.1,139.6,1.18,2504.4,1,1
466851,walking,0,0,106.82,2124.3,150.3,1.18,2515.5,1,1
467216,walking,0,0,106.82,2123.9,162.3,1.18,2515.5,1,1
467661,walking,0,0,105.47,2116.7,173.1,1.19,2515.5,1,1
468017,walking,0,0,105.47,2123.6,197.5,1.28,2709.4,1,1
468417,walking,0,0,93.97,2124.0,194.3,1.28,2709.4,1,1
468819,walking,0,0,93.97,2126.3,194.8,1.27,2709.4,1,1
469218,walking,0,0,93.97,2127.4,197.3,1.27,2709.4,1,1
469632,walking,0,0,93.97,2130.6,191.4,1.27,2709.4,1,1
470017,walking,0,0,92.64,2120.4,191.4,1.28,2709.4,1,1
470420,walking,0,0,92.64,2117.4,168.7,1.24,2625.0,1,1
470830,walking,0,0,79.42,2116.0,193.5,1.24,2625.0,1,1
471224,walking,0,0,79.42,2107.2,194.1,1.25,2625.0,1,1
471618,walking,0,0,79.42,2114.6,211.1,1.29,2723.6,1,1
472093,walking,0,0,80.57,2131.5,212.7,1.28,2723.6,1,1
472419,walking,0,0,80.57,2168.3,202.2,1.26,2723.6,1,1
472820,walking,0,0,80.57,2134.6,224.4,1.28,2723.6,1,1
473249,walking,0,0,80.57,2145.4,226.8,1.27,2723.6,1,1
473612,walking,0,0,80.57,2152.1,227.5,1.27,2723.6,1,1
474037,walking,0,0,80.57,2124.4,223.1,1.25,2646.9,1,1
474411,walking,0,0,80.57,2108.6,231.6,1.26,2646.9,1,1
474849,walking,0,0,80.57,2097.9,240.2,1.26,2646.9,1,1
475212,walking,0,0,84.65,2108.9,230.7,1.26,2646.9,1,1
475618,walking,0,0,84.65,2102.4,222.0,1.26,2646.9,1,1
476014,walking,0,0,84.65,2122.2,227.4,1.25,2646.9,1,1
476458,walking,0,0,71.46,2130.0,226.0,1.22,2605.4,1,1
476813,walking,0,0,71.46,2121.0,258.9,1.23,2605.4,1,1
477218,walking,0,0,71.46,2162.4,340.9,1.35,2926.0,1,1
477614,walking,0,0,71.46,2186.6,419.7,1.45,3159.7,1,1
478014,walking,0,0,71.46,2212.1,414.2,1.43,3159.7,1,1
478428,walking,0,0,71.46,2217.7,423.6,1.42,3159.7,1,1
478816,walking,0,0,71.46,2240.8,421.6,1.41,3159.7,1,1
479231,walking,0,0,71.46,2247.3,392.3,1.41,3159.7,1,1
479616,walking,0,0,71.46,2169.3,339.0,1.46,3159.7,1,1
480133,walking,0,0,71.46,2161.6,213.2,1.35,2927.2,1,1
480421,walking,0,0,71.46,2121.5,206.9,1.38,2927.2,1,0
480861,walking,0,0,71.46,2107.4,171.4,1.39,2927.2,1,0
481218,walking,0,0,71.46,2061.7,122.9,1.12,2316.5,1,0
481634,walking,0,0,71.46,2085.7,160.6,1.24,2587.1,1,0
482017,walking,0,0,71.46,2104.2,169.0,1.23,2587.1,1,0
