elapsed_ms,ax,ay,az
109634,251,390,1789
109674,254,385,1804
109715,259,389,1776
109754,254,374,1818
109794,253,420,1815
109859,249,364,1782
109876,252,362,1792
109928,262,365,1795
109979,268,415,1794
110028,259,377,1794
110068,267,401,1789
110077,262,411,1791
110128,266,354,1788
110154,259,349,1787
110194,251,366,1793
110278,248,379,1807
110284,251,393,1802
110315,249,385,1804
110354,268,374,1788
110394,253,372,1785
110434,247,362,1787
110474,274,365,1787
110514,278,365,1787
110554,264,376,1805
110594,274,347,1799
110659,280,368,1801
110716,256,359,1790
110726,260,368,1796
110766,257,385,1791
110814,266,384,1801
110834,261,406,1768
110875,250,338,1772
110914,262,379,1803
110956,277,389,1814
110996,267,406,1794
111058,242,355,1801
111075,252,389,1801
111115,275,381,1797
111156,258,411,1798
111195,256,402,1795
111235,256,351,1801
111275,269,402,1774
111348,263,401,1798
111357,270,390,1797
111410,256,377,1776
111457,274,415,1795
111507,257,389,1797
111516,254,376,1790
111555,273,380,1785
111595,280,418,1778
111635,267,385,1796
111675,256,396,1805
111715,256,387,1789
111755,244,393,1793
111795,264,379,1796
111865,257,422,1769
111876,258,391,1790
111915,244,389,1780
111955,262,381,1781
111995,288,414,1797
112057,273,408,1782
112118,266,385,1801
112158,252,389,1778
112167,264,399,1779
112195,250,402,1802
112235,267,417,1773
112307,254,413,1800
112318,266,416,1789
112355,272,390,1787
112395,243,391,1781
112436,253,389,1792
112475,261,417,1802
112516,262,411,1794
112555,250,394,1787
112595,258,416,1786
112669,278,393,1771
112676,258,383,1769
112727,260,392,1790
112782,252,411,1793
112796,272,404,1791
112836,266,371,1794
112876,248,402,1778
112916,243,351,1793
112976,251,415,1791
112996,258,426,1806
113035,285,402,1788
113076,275,387,1810
113107,252,369,1809
113170,255,373,1782
113228,261,429,1790
113237,255,418,1768
113277,253,358,1773
113317,283,385,1800
113356,272,413,1820
113396,266,397,1788
113436,252,313,1808
113491,275,387,1784
113516,248,364,1791
113556,271,419,1808
113596,272,384,1776
113636,252,349,1796
113676,273,369,1796
113716,270,385,1782
113788,261,396,1793
113799,263,391,1786
113847,266,391,1800
113937,275,368,1782
113946,274,360,1792
113998,273,399,1816
114008,276,408,1790
114049,268,388,1785
114076,256,380,1769
114117,257,365,1795
114156,252,386,1789
114196,267,386,1782
114260,271,383,1797
114279,267,371,1773
114316,277,400,1789
114356,260,377,1788
114396,270,381,1771
114436,276,400,1794
114476,269,389,1809
114516,251,391,1781
114590,250,350,1802
114598,243,337,1793
114679,279,432,1811
114685,271,426,1806
114739,287,435,1789
114747,265,417,1794
114789,254,349,1797
114836,264,418,1786
114877,256,408,1804
114917,278,436,1788
114956,262,380,1769
114998,273,390,1799
115062,257,404,1780
115068,252,404,1791
115108,255,407,1776
115148,267,390,1787
115197,258,411,1791
115238,262,407,1804
115278,257,400,1785
115330,263,400,1779
115379,260,408,1798
115418,264,393,1797
115429,256,401,1785
115471,269,405,1760
115507,259,404,1776
115557,275,393,1781
115597,273,426,1781
115638,257,340,1790
115668,275,404,1779
115717,276,408,1794
115757,275,413,1795
115788,269,391,1789
115859,269,368,1786
115868,264,373,1789
115917,253,414,1795
115968,279,388,1774
116009,289,352,1793
116069,283,396,1796
116078,270,386,1814
116117,263,379,1785
116157,263,364,1793
116188,261,363,1792
116260,277,378,1789
116267,263,372,1789
116317,267,386,1796
116358,280,375,1779
116388,285,385,1796
116437,281,365,1779
116478,272,395,1784
116508,264,385,1791
116558,288,400,1775
116608,278,349,1776
116661,282,401,1795
116669,271,399,1803
116712,263,383,1809
116780,273,395,1787
116789,273,387,1815
116828,269,373,1788
116877,274,383,1794
116918,287,427,1795
116948,261,370,1771
116988,272,378,1789
117059,285,402,1800
117069,269,408,1807
117108,263,396,1788
117148,267,376,1783
117188,262,427,1779
117228,276,387,1778
117268,265,416,1792
117331,272,393,1782
117350,288,370,1783
117388,263,404,1788
117429,267,413,1779
117468,268,410,1793
117508,263,393,1779
117549,288,397,1772
117588,287,427,1798
117627,280,412,1777
117701,265,422,1792
117708,267,411,1782
117750,259,397,1788
117812,279,397,1792
117871,271,407,1793
117881,272,406,1782
117920,276,400,1788
117980,264,396,1796
117991,260,403,1784
118029,264,394,1785
118069,266,403,1772
118109,260,405,1808
118149,276,411,1774
118188,269,389,1785
118228,285,418,1811
118280,279,409,1775
118308,274,403,1786
118348,260,419,1778
118388,279,378,1756
118429,272,412,1788
118482,273,434,1812
118531,263,384,1770
118570,263,360,1790
118588,270,379,1781
118628,281,414,1774
118680,259,445,1789
118708,263,394,1771
118748,273,391,1790
118788,276,404,1795
118828,273,399,1808
118868,265,387,1766
118908,274,385,1776
118949,274,404,1804
118989,293,396,1770
119052,276,392,1778
119070,275,391,1794
119120,278,396,1793
119175,276,381,1787
119222,280,388,1795
119229,283,390,1797
119270,294,382,1790
119310,282,355,1797
119350,277,429,1772
119390,273,336,1781
119460,266,406,1801
119469,269,412,1804
119511,276,391,1794
119550,280,391,1793
119590,268,365,1783
119630,280,394,1783
119670,254,398,1826
119709,284,427,1781
119772,269,392,1785
119822,295,413,1777
119863,282,424,1797
119870,276,392,1785
119921,279,380,1789
119949,295,386,1771
119989,277,425,1796
120029,279,419,1790
120070,264,376,1782
120110,279,387,1764
120150,279,397,1786
120190,263,412,1793
120260,281,407,1784
120269,274,402,1768
120310,277,409,1775
120350,278,411,1795
120390,267,435,1761
120462,290,394,1777
120471,277,380,1765
120523,279,439,1794
120583,271,400,1773
120591,271,382,1788
120629,259,387,1792
120670,269,396,1784
120710,269,429,1813
120770,264,377,1795
120789,266,380,1798
120829,286,420,1795
120869,268,411,1775
120910,276,405,1780
120979,259,413,1789
120990,263,416,1798
121030,293,417,1784
121070,272,410,1789
121110,279,395,1787
121161,284,404,1788
121190,273,409,1768
121230,268,404,1773
121270,282,393,1791
121310,292,409,1793
121350,274,401,1789
121390,286,386,1792
121486,285,386,1772
121501,292,398,1787
121511,267,408,1786
121562,276,408,1812
121611,279,409,1786
121654,253,351,1781
121704,296,394,1769
121711,292,395,1778
121750,273,419,1798
121790,260,397,1785
121853,292,385,1776
121870,292,413,1773
121910,282,380,1805
121950,287,377,1779
121990,268,373,1782
122030,287,392,1813
122070,281,388,1788
122110,288,380,1793
122150,279,397,1788
122190,279,361,1781
122253,274,396,1781
122293,273,380,1784
122344,272,403,1798
122385,276,395,1794
122390,270,389,1816
122430,279,379,1785
122470,276,374,1778
122510,275,386,1791
122550,275,397,1801
122590,284,403,1783
122653,270,359,1784
122670,273,380,1783
122710,279,386,1771
122750,286,433,1810
122790,296,413,1766
122830,276,366,1781
122870,269,404,1782
122924,263,406,1810
122981,270,333,1805
123023,297,446,1772
123062,280,447,1771
123074,279,377,1803
123114,281,415,1816
123151,292,440,1775
123191,252,375,1779
123231,271,388,1785
123271,278,425,1788
123311,271,401,1794
123351,266,404,1794
123391,288,416,1781
123454,269,409,1795
123471,278,395,1779
123511,279,396,1789
123551,282,411,1783
123591,277,425,1778
123652,284,419,1788
123696,274,415,1797
123744,261,406,1788
123753,265,424,1794
123791,262,434,1791
123831,273,392,1777
123893,290,412,1770
123911,297,420,1799
123951,280,412,1792
123991,283,408,1783
124031,272,400,1788
124071,279,396,1805
124111,273,399,1801
124151,284,440,1759
124191,272,331,1762
124253,255,425,1786
124333,278,392,1794
124337,280,387,1804
124353,271,377,1801
124392,260,369,1775
124431,289,390,1781
124471,291,429,1809
124511,284,405,1787
124551,277,361,1786
124591,298,387,1784
124653,260,382,1804
124671,266,402,1801
124711,271,364,1786
124751,299,403,1785
124791,287,416,1784
124831,270,381,1778
124871,275,375,1781
124911,282,369,1777
124963,275,382,1772
124991,270,395,1797
125032,274,389,1783
125072,274,384,1806
125113,268,385,1781
125162,273,397,1809
125192,287,372,1785
125232,291,366,1775
125272,273,412,1809
125313,284,410,1799
125382,264,359,1794
125427,280,372,1788
125434,266,384,1789
125484,285,398,1796
125525,282,443,1797
125613,297,417,1801
125622,282,407,1775
125633,284,412,1791
125673,276,399,1796
125712,266,409,1779
125752,262,364,1799
125792,287,419,1798
125865,291,387,1780
125873,292,380,1788
125912,264,410,1781
125952,273,405,1797
125992,269,409,1782
126032,274,416,1780
126072,276,406,1788
126112,270,409,1794
126157,269,417,1785
126206,275,350,1797
126253,293,420,1764
126294,272,364,1800
126313,277,446,1800
126352,280,435,1789
126392,258,375,1791
126432,272,409,1759
126473,263,423,1793
126512,265,439,1793
126552,259,398,1786
126593,264,392,1778
126655,290,423,1779
126673,283,426,1786
126712,258,399,1780
126753,269,421,1787
126798,285,414,1789
126849,281,428,1814
126898,291,432,1774
126913,265,394,1779
126952,271,390,1791
126992,269,408,1791
127054,276,378,1772
127072,280,391,1789
127112,271,414,1789
127153,275,409,1783
127192,267,390,1793
127233,278,386,1788
127273,282,385,1798
127313,282,421,1786
127353,286,402,1800
127393,272,381,1784
127446,275,391,1797
127495,280,400,1797
127546,281,389,1800
127555,270,389,1796
127598,290,378,1777
127634,292,400,1791
127673,270,378,1789
127714,279,379,1791
127753,284,389,1792
127793,282,377,1784
127864,268,345,1769
127874,257,324,1774
127913,276,388,1785
127953,288,409,1792
127993,292,396,1806
128034,268,373,1786
128073,274,354,1791
128146,270,410,1804
128159,272,426,1795
128214,255,349,1788
128276,281,401,1798
128285,284,412,1787
128335,278,366,1811
128353,261,384,1789
128393,278,385,1798
128434,280,401,1802
128473,268,410,1788
128514,277,382,1808
128553,286,392,1784
128594,257,398,1782
128664,273,413,1792
128673,282,409,1800
128713,267,404,1781
128753,260,398,1781
128794,274,437,1787
128834,271,367,1798
128886,280,389,1774
128939,275,432,1805
128987,287,434,1811
128995,262,406,1776
129038,264,372,1779
129131,270,439,1810
129136,268,439,1801
129154,277,435,1790
129193,237,365,1775
129235,287,427,1782
129275,269,417,1775
129325,262,412,1768
129353,273,369,1813
129394,292,447,1770
129435,268,375,1771
129475,275,448,1824
129514,269,411,1792
129554,266,372,1789
129595,272,402,1792
129654,275,411,1775
129675,274,395,1783
129714,274,412,1808
129754,294,401,1791
129794,282,404,1785
129835,280,409,1776
129899,268,400,1784
129915,274,401,1791
129954,267,428,1800
129995,272,400,1796
130045,267,399,1796
130107,288,403,1794
130147,262,379,1790
130157,273,390,1806
130195,265,380,1796
130235,252,383,1794
130290,279,405,1778
130315,279,399,1787
130355,273,405,1783
130395,256,374,1787
130435,272,392,1809
130475,268,449,1779
130515,266,307,1771
130555,283,381,1764
130595,284,425,1807
130657,267,385,1791
130711,267,346,1779
130717,270,356,1783
130769,289,391,1794
130816,275,408,1796
130827,263,385,1795
130875,259,355,1795
130915,278,401,1795
130955,297,360,1803
130995,259,360,1790
131060,285,388,1800
131074,282,395,1800
131115,281,378,1810
131156,280,373,1775
131195,282,376,1798
131236,272,376,1795
131276,265,372,1792
131316,261,391,1802
131372,275,391,1777
131418,281,402,1792
131454,256,341,1779
131468,256,327,1769
131511,279,399,1775
131559,290,409,1810
131595,311,424,1788
131636,270,360,1783
131676,248,361,1804
131716,289,405,1775
131756,278,414,1793
131796,265,397,1780
131865,271,403,1798
131875,285,408,1794
131916,291,394,1816
131956,261,371,1767
131996,282,379,1794
132036,279,388,1786
132107,262,422,1802
132116,275,406,1777
132161,265,401,1771
132217,267,398,1803
132269,276,382,1790
132278,259,411,1777
132316,266,423,1800
132356,266,399,1800
132395,268,426,1769
132435,266,360,1778
132475,288,421,1787
132515,255,404,1794
132555,289,441,1805
132595,269,416,1786
132659,265,416,1790
132675,277,421,1764
132715,283,420,1802
132755,271,453,1766
132825,272,409,1802
132868,293,415,1777
132876,299,405,1782
132917,252,404,1753
132969,264,387,1783
133024,283,410,1777
133058,280,386,1762
133068,275,409,1794
133117,268,400,1783
133157,277,383,1798
133197,278,394,1773
133237,277,404,1768
133277,287,358,1782
133317,299,425,1802
133357,299,402,1790
133397,286,394,1776
133460,270,363,1782
133477,279,372,1797
133507,288,404,1779
133547,276,403,1803
133596,280,373,1782
133657,267,373,1782
133667,270,384,1786
133717,274,378,1791
133747,284,387,1801
133787,284,388,1799
133851,277,368,1783
133901,293,375,1784
133937,273,366,1778
133997,275,345,1806
134007,281,357,1803
134036,279,401,1766
134076,283,307,1768
134116,276,408,1789
134156,308,397,1798
134196,288,401,1779
134257,265,365,1776
134276,267,369,1787
134316,282,398,1787
134356,280,409,1781
134396,286,391,1791
134436,271,346,1778
134498,276,410,1805
134548,264,388,1771
134599,276,380,1793
134606,288,381,1781
134636,267,415,1784
134698,274,402,1777
134716,276,392,1785
134756,269,407,1792
134797,275,406,1788
134836,264,399,1786
134877,285,415,1785
134917,284,411,1783
134957,270,390,1798
134997,283,434,1777
135061,288,409,1765
135067,285,408,1770
135140,287,462,1791
135149,307,469,1785
135210,261,384,1768
135261,279,405,1781
135268,282,394,1785
135317,269,450,1819
135357,271,442,1802
135397,283,401,1772
135467,281,410,1798
135478,276,399,1794
135517,276,415,1759
135557,290,393,1782
135597,290,419,1781
135637,283,427,1774
135677,284,400,1790
135717,289,398,1789
135757,289,412,1767
135812,295,382,1788
135831,292,399,1800
135874,278,420,1773
135919,297,390,1782
135980,284,365,1773
135988,285,342,1777
136038,300,376,1794
136078,319,435,1786
136108,305,421,1790
136158,273,376,1768
136198,277,357,1774
136259,296,412,1805
136268,295,421,1818
136318,272,370,1777
136348,293,347,1771
136388,292,387,1776
136428,294,390,1820
136468,291,383,1788
136540,293,385,1806
136550,297,396,1799
136588,278,389,1781
136683,273,385,1794
136692,298,405,1785
136741,286,396,1791
136799,280,383,1775
136807,266,403,1794
136828,288,441,1785
136868,280,352,1784
136918,309,389,1785
136948,301,409,1787
136988,314,447,1796
137063,248,370,1780
137069,222,361,1769
137108,240,370,1781
137148,273,414,1815
137188,288,428,1787
137229,285,400,1782
137269,293,408,1788
137344,271,401,1787
137349,257,401,1792
137441,255,418,1801
137450,324,391,1784
137469,318,451,1791
137508,302,401,1786
137549,257,357,1762
137588,236,354,1793
137658,260,414,1798
137669,270,429,1801
137708,249,396,1809
137748,251,441,1836
137789,270,379,1781
137870,257,340,1794
137878,232,353,1808
137908,270,418,1811
137949,269,368,1781
138030,296,394,1783
138038,296,384,1795
138068,266,397,1795
138109,191,391,1810
138149,203,290,1772
138189,239,373,1812
138229,238,433,1812
138279,229,342,1798
138309,208,383,1787
138371,190,420,1811
138388,196,363,1796
138432,265,336,1765
138482,264,378,1813
138508,222,420,1818
138548,223,383,1817
138588,291,408,1792
138661,195,381,1764
138669,180,357,1784
138708,176,332,1797
138748,225,390,1811
138789,216,377,1794
138828,231,338,1818
138868,228,312,1792
138908,230,431,1790
138948,213,400,1786
138988,195,358,1788
139042,161,373,1788
139130,196,395,1812
139142,211,359,1800
139190,206,408,1772
139200,189,421,1796
139245,191,416,1797
139270,202,436,1797
139309,187,355,1762
139349,232,409,1802
139389,207,422,1788
139453,183,410,1791
139469,224,418,1802
139510,251,419,1765
139550,205,353,1755
139589,199,322,1764
139629,167,413,1799
139669,150,430,1802
139710,122,408,1775
139749,118,363,1787
139799,160,411,1767
139840,180,404,1788
139901,208,460,1793
139910,213,407,1802
139961,212,370,1768
139990,201,411,1774
140029,209,480,1819
140069,187,408,1771
140109,178,404,1786
140149,163,433,1803
140189,107,433,1771
140251,132,446,1789
140269,170,437,1799
140309,199,443,1800
140349,203,434,1798
140389,181,426,1784
140429,170,429,1771
140469,229,434,1788
140511,233,501,1764
140550,152,412,1777
140643,216,490,1791
140653,193,429,1785
140669,193,418,1785
140750,184,455,1772
140760,212,466,1770
140790,210,483,1782
140829,185,432,1763
140870,181,440,1773
140909,235,456,1775
140949,203,446,1795
140990,202,455,1776
141051,225,410,1774
141070,223,435,1794
141109,179,461,1783
141150,197,442,1788
141189,192,432,1790
141230,197,408,1771
141290,206,419,1777
141344,208,436,1779
141386,201,459,1785
141390,187,455,1771
141430,188,351,1786
141491,200,449,1788
141511,210,457,1804
141550,220,426,1784
141590,194,421,1776
141630,203,389,1772
141670,207,418,1768
141710,191,433,1795
141753,193,424,1788
141792,192,374,1776
141833,211,421,1785
141873,197,425,1810
141914,205,413,1776
141952,195,402,1772
141994,208,428,1786
142044,187,426,1777
142094,209,405,1795
142145,196,406,1788
142152,197,409,1778
142190,205,414,1763
142230,198,424,1787
142270,204,406,1788
142311,198,421,1803
142350,181,417,1776
142395,204,406,1780
142430,200,411,1780
142470,208,450,1783
142510,208,449,1778
142550,206,407,1779
142590,214,423,1783
142630,191,457,1758
142695,209,451,1767
142744,197,409,1788
142751,207,430,1788
142802,199,485,1783
142854,192,427,1769
142870,200,422,1752
142910,181,450,1771
142950,211,461,1801
142990,206,472,1767
143030,214,439,1764
143094,199,439,1788
143120,193,448,1785
143151,194,456,1788
143191,183,451,1783
143231,192,454,1793
143272,185,456,1771
143311,194,469,1800
143352,200,436,1789
143402,224,461,1753
143451,184,433,1804
143501,218,516,1810
143543,189,424,1769
143554,181,408,1763
143592,192,456,1767
143631,200,459,1778
143672,193,505,1801
143711,183,434,1757
143751,184,429,1789
143791,197,474,1776
143832,195,446,1774
143892,217,451,1782
143911,213,447,1781
143951,202,457,1761
143992,179,450,1782
144031,192,431,1790
144102,207,452,1796
144112,191,449,1793
144153,188,438,1774
144192,193,438,1788
144233,197,428,1793
144314,202,444,1788
144323,191,445,1793
144352,206,459,1775
144391,189,371,1774
144432,197,424,1774
144472,199,463,1782
144511,203,441,1797
144551,184,424,1779
144592,199,383,1787
144632,209,435,1783
144692,197,446,1789
144712,192,426,1780
144751,198,405,1786
144814,199,453,1793
144888,183,409,1786
144901,191,422,1786
144911,202,404,1778
144951,194,434,1785
144992,199,450,1793
145031,196,406,1779
145092,198,431,1782
145113,187,420,1784
145151,200,419,1778
145191,198,437,1787
145232,188,430,1796
145273,190,432,1788
145312,201,454,1802
145352,189,398,1773
145392,206,444,1780
145434,189,440,1775
145500,200,457,1801
145513,216,460,1785
145552,179,416,1778
145592,200,435,1771
145632,198,442,1770
145673,191,475,1797
145732,195,421,1770
145753,207,445,1778
145793,197,474,1762
145832,171,459,1785
145872,187,448,1782
145912,198,441,1782
145952,196,447,1782
145992,188,478,1774
146053,186,435,1786
146072,192,469,1789
146112,194,506,1777
146152,192,432,1770
146192,193,442,1757
146232,187,454,1775
146285,188,481,1760
146312,186,433,1755
146352,193,456,1784
146392,200,473,1785
146435,181,468,1789
146475,200,420,1780
146524,192,472,1778
146552,193,472,1779
146592,193,448,1789
146632,202,431,1776
146683,186,460,1781
146712,186,433,1778
146752,190,440,1771
146792,207,434,1767
146832,204,448,1779
146872,196,449,1776
146912,203,424,1781
146952,203,439,1792
146992,180,433,1771
147032,194,432,1785
147074,205,425,1813
147115,191,460,1804
147154,179,365,1756
147203,179,449,1794
147233,211,461,1795
147274,209,435,1802
147313,178,418,1793
147354,210,387,1784
147393,197,429,1777
147433,189,442,1794
147486,197,430,1775
147513,191,382,1768
147553,209,418,1773
147593,195,431,1785
147633,200,411,1785
147674,198,408,1764
147713,210,432,1804
147756,188,443,1779
147801,209,401,1768
147844,200,427,1783
147875,198,428,1782
147935,209,434,1776
147954,201,416,1778
147994,217,440,1785
148033,189,437,1796
148074,196,452,1768
148114,197,385,1783
148154,195,438,1765
148194,185,438,1780
148234,202,483,1799
148287,196,423,1791
148313,188,406,1789
148354,197,449,1769
148394,190,430,1780
148434,196,485,1774
148475,192,425,1757
148536,201,464,1790
148554,191,489,1790
148594,191,453,1787
148634,191,441,1783
148685,196,441,1776
148713,186,482,1780
148753,193,468,1777
148794,203,445,1781
148834,195,462,1792
148874,181,468,1770
148914,187,453,1774
148954,190,458,1807
148994,188,453,1769
149034,192,457,1788
149080,179,449,1781
149138,205,470,1776
149177,182,465,1807
149194,198,470,1804
149234,200,483,1773
149274,189,428,1795
149314,191,452,1777
149354,187,448,1763
149394,182,483,1789
149434,199,449,1755
149497,210,462,1792
149514,202,465,1787
149554,183,433,1792
149594,198,423,1777
149634,210,405,1802
149674,202,485,1769
149708,188,423,1777
149754,208,479,1781
149794,198,450,1758
149834,185,411,1793
149897,194,450,1786
149914,196,449,1790
149954,199,428,1775
149994,178,406,1783
150035,199,432,1796
150075,197,443,1763
150116,184,400,1761
150156,197,397,1788
150196,200,431,1779
150234,191,433,1783
150274,184,418,1783
150314,179,392,1796
150354,190,431,1797
150394,194,429,1784
150435,191,423,1781
150474,196,426,1794
150514,195,426,1783
150554,188,438,1797
150594,207,427,1792
150634,205,428,1783
150685,178,426,1773
150737,194,445,1798
150762,190,479,1754
150820,194,420,1770
150855,200,448,1781
150874,208,442,1794
150914,209,483,1788
150954,193,420,1772
150994,179,425,1773
151034,188,449,1779
151086,186,470,1781
151114,198,451,1778
151156,183,403,1776
151196,202,441,1780
151236,214,470,1795
151276,185,433,1783
151316,202,444,1755
151378,192,468,1780
151419,197,457,1778
151457,187,452,1775
151485,188,446,1763
151516,181,454,1779
151557,196,440,1784
151596,198,476,1778
151636,193,450,1782
151676,189,457,1780
151715,197,471,1769
151755,194,471,1791
151795,206,439,1778
151835,208,463,1761
151887,193,452,1771
151915,196,462,1796
151955,202,490,1785
152016,188,427,1777
152056,177,462,1779
152086,186,482,1785
152115,189,490,1791
152155,187,439,1749
152195,184,441,1776
152235,207,474,1770
152285,182,441,1783
152315,190,464,1769
152355,198,435,1786
152395,189,457,1785
152435,190,444,1774
152475,203,452,1784
152515,192,448,1772
152555,186,425,1778
152619,195,443,1790
152657,197,432,1773
152708,189,435,1790
152718,201,418,1782
152755,200,471,1770
152795,196,365,1775
152835,195,448,1798
152875,200,465,1803
152915,198,436,1773
152955,202,432,1791
152995,168,395,1783
153036,199,419,1780
153087,201,459,1804
153116,185,425,1762
153156,191,390,1776
153196,213,434,1805
153258,189,408,1786
153268,196,401,1791
153339,197,419,1792
153356,205,438,1792
153396,212,424,1795
153436,197,410,1777
153487,198,426,1793
153517,206,433,1786
153556,188,430,1759
153588,209,429,1776
153651,201,437,1782
153676,184,463,1777
153717,180,371,1795
153757,199,418,1792
153796,188,450,1785
153836,203,455,1781
153880,180,430,1792
153918,183,423,1775
153964,200,439,1770
154006,201,467,1808
154036,186,473,1766
154076,193,403,1770
154116,199,449,1790
154156,192,457,1778
154196,187,444,1785
154236,192,442,1772
154287,190,460,1794
154316,182,469,1784
154356,190,451,1773
154396,190,466,1759
154436,197,447,1771
154476,189,462,1771
154508,199,455,1768
154548,181,465,1770
154598,198,455,1791
154629,199,484,1769
154672,186,431,1793
154716,205,439,1781
154756,204,468,1784
154796,198,516,1786
154836,181,429,1808
154877,185,440,1786
154907,184,463,1779
154957,189,477,1793
154997,204,463,1769
155037,205,439,1782
155088,216,468,1782
155117,197,452,1782
155157,206,441,1777
155209,188,452,1786
155250,205,457,1781
155287,203,460,1771
155317,188,457,1765
155357,211,426,1787
155397,194,434,1781
155437,210,441,1789
155489,189,423,1781
155508,206,429,1777
155557,194,461,1800
155597,186,381,1765
155628,196,383,1769
155677,184,471,1797
155717,212,434,1824
155757,189,443,1789
155811,186,392,1787
155899,187,427,1788
155910,197,448,1778
155936,178,408,1774
155947,178,411,1778
155988,192,403,1764
156037,207,434,1778
156077,185,408,1789
156108,205,424,1769
156157,210,428,1797
156197,194,429,1788
156237,189,413,1776
156288,190,420,1784
156317,195,428,1777
156357,200,434,1798
156397,205,438,1769
156437,199,428,1805
156480,191,472,1783
156509,176,391,1769
156548,197,442,1753
156588,209,459,1789
156637,205,470,1785
156681,187,417,1766
156717,186,436,1775
156757,202,446,1779
156788,183,444,1770
156837,197,475,1808
156868,192,415,1773
156908,206,448,1787
156948,198,479,1794
156988,188,447,1792
157028,199,439,1780
157096,184,464,1780
157109,179,476,1782
157150,197,458,1798
157190,205,446,1766
157228,182,462,1795
157268,190,456,1776
157308,198,466,1764
157348,184,475,1785
157398,178,459,1779
157428,183,454,1768
157469,182,437,1766
157507,195,440,1769
157549,191,465,1781
157587,199,508,1785
157628,178,434,1783
157669,178,439,1773
157708,183,485,1775
157749,183,464,1790
157788,175,441,1762
157829,187,442,1775
157879,207,487,1786
157909,188,453,1791
157948,177,447,1781
157989,206,441,1777
158028,183,468,1782
158088,189,451,1779
158130,180,434,1785
158169,189,448,1772
158199,195,434,1800
158239,198,448,1790
158268,196,435,1785
158321,203,440,1762
158349,175,444,1801
158389,197,444,1773
158428,195,395,1788
158469,185,441,1809
158508,212,449,1790
158549,193,435,1788
158588,207,394,1790
158629,202,414,1778
158679,196,437,1799
158709,191,451,1788
158761,183,401,1771
158797,204,417,1773
158834,208,440,1797
158869,184,415,1792
158909,192,413,1769
158949,188,406,1778
158989,202,424,1785
159029,186,422,1781
159080,187,426,1784
159110,198,407,1784
159149,202,421,1796
159190,197,425,1787
159229,183,417,1787
159270,185,450,1788
159309,179,381,1782
159364,205,437,1781
159403,199,456,1804
159441,196,436,1799
159469,183,426,1780
159510,181,418,1759
159549,184,442,1798
159590,194,447,1789
159629,191,471,1771
159670,183,403,1772
159709,197,434,1786
159750,203,460,1779
159789,184,426,1788
159830,206,442,1772
159882,188,456,1781
159909,183,457,1779
159973,200,432,1772
160012,166,440,1777
160052,183,459,1790
160070,197,438,1775
160110,200,458,1784
160150,182,455,1790
160190,202,451,1798
160230,192,464,1771
160283,182,445,1764
160310,207,434,1762
160350,190,469,1795
160390,192,509,1795
160430,178,442,1770
160470,172,453,1774
160510,185,476,1769
160550,196,494,1802
160590,183,472,1766
160632,184,409,1772
160671,189,476,1794
160711,191,470,1778
160750,197,450,1783
160790,197,435,1774
160830,194,460,1783
160870,189,457,1796
160910,192,448,1767
160950,191,434,1777
160990,176,436,1782
161030,201,475,1792
161083,186,440,1768
161110,199,422,1788
161149,194,462,1787
161190,193,388,1772
161252,197,460,1799
161291,204,439,1792
161310,206,439,1771
161350,186,437,1780
161390,187,402,1783
161430,216,423,1782
161500,167,453,1765
161510,159,435,1771
161551,147,383,1808
161590,220,417,1808
161630,267,452,1763
161685,216,449,1761
161714,185,399,1820
161752,178,399,1808
161791,160,399,1759
161830,145,402,1778
161870,147,488,1784
161910,176,441,1782
161950,214,408,1775
161993,248,398,1772
162031,210,479,1772
162070,177,429,1776
162110,218,587,1855
162150,178,462,1777
162190,152,349,1765
162230,107,427,1807
162312,175,564,1834
162323,167,595,1804
162374,154,197,1730
162450,151,504,1839
162460,170,554,1854
162470,188,584,1820
162510,193,433,1786
162550,181,364,1734
162590,171,357,1777
162630,182,507,1793
162684,149,358,1792
162710,144,359,1792
162750,148,344,1756
162790,202,395,1824
162830,251,507,1853
162870,244,338,1732
162912,250,435,1808
162972,221,375,1805
162992,257,426,1813
163034,246,437,1771
163074,261,427,1761
163114,269,474,1795
163152,225,441,1781
163192,229,479,1815
163232,211,359,1792
163272,249,460,1761
163312,272,511,1773
163352,302,487,1779
163392,264,401,1804
163432,251,505,1766
163485,256,487,1760
163511,267,461,1801
163551,261,437,1764
163603,258,518,1779
163654,250,415,1769
163685,262,494,1757
163724,239,403,1769
163751,274,439,1784
163791,277,501,1775
163831,244,455,1786
163885,249,469,1765
163911,237,491,1779
163951,241,493,1776
163991,239,396,1766
164031,267,498,1780
164071,255,412,1788
164111,242,465,1769
164151,262,450,1773
164191,248,468,1786
164231,247,485,1754
164295,260,524,1779
164326,265,437,1777
164376,247,495,1770
164391,244,488,1765
164431,220,396,1764
164471,255,474,1785
164511,274,483,1758
164551,255,387,1775
164591,258,474,1785
164631,258,464,1785
164684,259,478,1767
164711,230,474,1783
164752,256,485,1790
164792,269,495,1761
164832,238,451,1775
164872,258,457,1760
164943,282,504,1742
164954,299,513,1740
165005,173,506,1845
165042,278,351,1717
165085,287,439,1786
165112,205,476,1804
165152,190,373,1811
165192,185,350,1810
165232,216,432,1802
165272,175,386,1776
165312,214,415,1781
165352,110,472,1771
165392,290,235,1764
165432,239,438,1871
165484,201,344,1764
165512,246,258,1737
