elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
199869,sitting,0,0,71.76,1889.4,9.1,1.01,1914.1,1,1
200239,sitting,0,0,66.75,1889.9,8.8,1.01,1914.1,1,1
200638,sitting,0,0,66.75,1891.8,8.7,1.01,1914.1,1,1
201065,sitting,0,0,66.75,1893.2,8.6,1.01,1914.1,1,1
201440,sitting,0,0,78.76,1892.9,8.3,1.01,1914.1,1,1
201841,sitting,0,0,78.76,1893.2,8.4,1.01,1914.1,1,1
202239,sitting,0,0,84.58,1892.5,7.8,1.01,1911.2,1,1
202682,sitting,0,0,84.58,1892.8,8.0,1.01,1911.2,1,1
203040,sitting,0,0,84.58,1892.2,7.6,1.01,1911.2,1,1
203478,sitting,0,0,84.58,1891.2,7.1,1.01,1904.5,1,1
203840,sitting,0,0,84.58,1892.2,7.3,1.01,1907.4,1,1
204242,sitting,0,0,73.35,1892.7,7.1,1.01,1907.4,1,1
204641,sitting,0,0,73.35,1892.6,8.7,1.01,1913.9,1,1
205068,sitting,0,0,73.35,1891.7,9.0,1.01,1913.9,1,1
205442,sitting,0,0,73.35,1891.3,9.0,1.01,1913.9,1,1
205885,sitting,0,0,73.35,1891.0,10.2,1.01,1913.9,1,1
206241,sitting,0,0,73.35,1890.1,10.4,1.01,1913.9,1,1
206641,sitting,0,0,73.35,1890.0,15.7,1.03,1952.2,1,1
207066,sitting,0,0,73.35,1890.4,16.1,1.03,1952.2,1,1
207442,sitting,0,0,73.35,1889.0,28.8,1.04,1964.3,1,1
207871,sitting,0,0,73.35,1889.7,30.8,1.04,1964.3,1,0
208345,sitting,0,0,73.35,1890.0,31.3,1.04,1964.3,1,0
208642,sitting,0,0,73.35,1890.5,31.2,1.04,1964.3,1,0
209044,sitting,0,0,73.35,1891.3,29.2,1.04,1964.3,1,0
209434,sitting,0,0,73.35,1891.9,28.7,1.04,1964.3,1,0
209843,sitting,0,0,80.37,1895.1,16.0,1.02,1941.6,1,1
210258,sitting,0,0,80.37,1895.8,12.0,1.02,1941.6,1,1
210644,sitting,0,0,76.79,1896.2,22.8,1.04,1969.8,1,1
211068,sitting,0,0,76.79,1897.7,22.7,1.04,1969.8,1,1
211434,sitting,0,0,76.79,1898.2,22.7,1.04,1969.8,1,1
211896,sitting,0,0,76.79,1898.7,22.4,1.04,1969.8,1,1
212234,sitting,0,0,76.79,1898.6,22.3,1.04,1969.8,1,1
212647,sitting,0,0,76.79,1899.0,22.1,1.04,1969.8,1,1
213035,sitting,0,0,76.79,1899.7,7.6,1.01,1920.8,1,1
213448,sitting,0,0,76.79,1899.2,7.5,1.01,1920.8,1,1
213836,sitting,0,0,76.04,1899.5,7.3,1.01,1921.5,1,1
214236,sitting,0,0,76.04,1900.1,8.2,1.01,1921.5,1,1
214658,sitting,0,0,76.04,1900.3,7.8,1.01,1921.5,1,1
215036,sitting,0,0,76.04,1899.9,8.0,1.01,1921.5,1,1
215453,sitting,0,0,76.04,1898.7,8.4,1.01,1921.5,1,1
215836,sitting,0,0,74.03,1898.7,8.9,1.01,1921.5,1,1
216270,sitting,0,0,74.03,1897.5,8.7,1.01,1916.5,1,1
216636,sitting,0,0,78.31,1896.5,8.2,1.01,1912.0,1,1
217041,sitting,0,0,78.31,1897.1,8.9,1.01,1918.8,1,1
217437,sitting,0,0,78.31,1897.4,9.1,1.01,1918.8,1,1
217872,sitting,0,0,78.31,1899.1,9.4,1.01,1925.3,1,1
218237,sitting,0,0,78.31,1899.6,9.2,1.01,1925.3,1,1
218687,sitting,0,0,78.31,1899.8,9.0,1.01,1925.3,1,1
219038,sitting,0,0,78.31,1900.2,8.6,1.01,1925.3,1,1
219438,sitting,0,0,87.67,1900.0,8.3,1.01,1925.3,1,1
219848,sitting,0,0,87.67,1900.7,8.2,1.01,1925.3,1,1
220238,sitting,0,0,87.67,1900.6,7.4,1.01,1913.7,1,1
220663,sitting,0,0,87.67,1901.1,7.4,1.01,1915.8,1,1
221039,sitting,0,0,87.67,1902.0,6.8,1.01,1915.8,1,1
221440,sitting,0,0,87.67,1902.2,7.0,1.01,1917.9,1,1
221976,sitting,0,0,87.67,1901.5,7.9,1.01,1917.9,1,1
222240,sitting,0,0,87.67,1900.8,7.9,1.01,1917.9,1,1
222680,sitting,0,0,87.67,1899.6,8.1,1.01,1917.9,1,1
223041,sitting,0,0,87.67,1899.0,7.8,1.01,1917.9,1,1
223475,sitting,0,0,87.67,1898.5,8.0,1.01,1917.9,1,0
223840,sitting,0,0,87.67,1899.2,8.1,1.01,1917.6,1,0
224240,sitting,0,0,87.67,1899.8,7.6,1.01,1917.6,1,0
224672,sitting,0,0,87.67,1899.0,8.1,1.01,1917.6,1,0
225041,sitting,0,0,86.40,1899.7,7.9,1.01,1917.6,1,1
225461,sitting,0,0,86.40,1900.2,7.9,1.01,1917.6,1,1
225842,sitting,0,0,79.18,1901.0,8.0,1.01,1919.0,1,1
226247,sitting,0,0,79.18,1900.1,7.7,1.01,1919.0,1,1
226656,sitting,0,0,79.18,1900.3,7.6,1.01,1919.0,1,1
227042,sitting,0,0,79.18,1901.1,7.2,1.01,1919.0,1,1
227442,standing,1,0,79.18,1901.2,7.7,1.01,1919.0,1,1
227853,standing,1,0,79.18,1900.7,7.8,1.01,1919.0,1,1
228243,standing,1,0,79.18,1900.9,7.8,1.01,1917.0,1,1
228671,standing,1,0,79.18,1901.3,8.3,1.01,1917.0,1,1
229044,standing,1,0,79.18,1901.3,8.5,1.01,1917.0,1,1
229438,standing,1,0,79.18,1901.1,8.6,1.01,1917.0,1,1
229843,standing,1,0,79.18,1900.6,8.6,1.01,1917.0,1,0
230255,standing,1,0,79.18,1900.2,8.7,1.01,1916.9,1,0
230634,standing,1,0,79.18,1899.6,8.3,1.01,1913.5,1,0
231066,standing,1,0,85.72,1898.9,7.7,1.01,1911.3,1,1
231434,standing,1,0,85.72,1898.9,7.7,1.01,1916.7,1,1
231850,standing,1,0,85.72,1899.4,7.7,1.01,1916.7,1,1
232235,standing,1,0,85.72,1900.7,7.6,1.01,1916.7,1,1
232635,standing,1,0,85.72,1901.3,7.1,1.01,1916.7,1,1
233068,standing,1,0,85.72,1901.5,7.8,1.01,1916.7,1,1
233435,standing,1,0,85.72,1901.9,7.7,1.01,1916.7,1,1
233876,standing,1,0,85.72,1901.0,9.0,1.01,1916.2,1,1
234248,standing,1,0,85.72,1900.9,9.1,1.01,1917.7,1,1
234639,standing,1,0,85.72,1899.8,9.1,1.01,1917.7,1,0
235036,standing,1,0,85.72,1899.6,9.1,1.01,1917.7,1,0
235485,standing,1,0,85.72,1900.3,9.0,1.01,1917.7,1,0
235948,standing,1,0,85.72,1900.6,9.1,1.01,1917.7,1,0
236238,standing,1,0,85.72,1901.7,7.9,1.01,1917.7,1,0
236638,standing,1,0,85.72,1901.7,7.1,1.01,1917.1,1,0
237063,standing,1,0,85.72,1901.9,6.8,1.01,1917.1,1,0
237437,standing,1,0,85.72,1902.1,7.2,1.01,1917.1,1,0
237846,standing,1,0,85.72,1900.9,7.4,1.01,1917.1,1,0
238238,standing,1,0,85.72,1900.2,7.3,1.01,1916.3,1,0
238647,standing,1,0,85.72,1900.2,7.3,1.01,1916.3,1,0
239038,standing,1,0,83.01,1901.9,8.2,1.01,1916.3,1,1
239452,standing,1,0,83.01,1901.3,8.4,1.01,1916.3,1,1
239839,standing,1,0,83.01,1901.6,8.2,1.01,1916.3,1,1
240245,standing,1,0,83.01,1901.9,8.0,1.01,1916.2,1,1
240639,standing,1,0,83.01,1901.8,7.8,1.01,1916.2,1,1
241040,standing,1,0,83.01,1900.7,8.3,1.01,1916.2,1,1
241439,standing,1,0,86.12,1898.7,7.4,1.01,1913.4,1,1
241868,standing,1,0,86.12,1899.4,7.5,1.01,1913.4,1,1
242241,standing,1,0,86.12,1900.2,7.9,1.01,1916.1,1,1
242717,standing,0,0,86.12,1900.1,7.6,1.01,1916.1,1,1
243041,standing,0,0,86.12,1901.3,7.8,1.01,1916.1,1,1
243441,standing,0,0,86.12,1901.9,7.3,1.01,1916.1,1,1
243841,standing,0,0,86.12,1901.8,7.7,1.01,1916.1,1,1
244242,standing,0,0,86.12,1901.9,7.7,1.01,1916.1,1,1
244660,standing,0,0,86.12,1901.4,7.9,1.01,1922.5,1,1
245148,standing,0,0,86.12,1900.3,9.0,1.01,1922.5,1,1
245443,standing,0,0,86.12,1898.9,9.2,1.01,1922.5,1,0
245856,standing,0,0,86.12,1900.1,17.1,1.03,1965.9,1,0
246243,standing,0,0,86.12,1900.2,17.0,1.03,1965.9,1,0
