elapsed_ms,ax,ay,az
99500,15,1611,967
99540,19,1618,960
99580,12,1598,961
99620,22,1604,972
99660,13,1605,968
99700,26,1621,977
99740,27,1596,970
99853,12,1615,969
99902,34,1628,945
99913,28,1599,970
99950,34,1596,975
99962,24,1607,968
99980,29,1606,970
100020,27,1614,966
100060,27,1619,982
100100,24,1607,979
100140,21,1611,959
100180,27,1603,970
100220,15,1613,965
100284,17,1601,989
100302,25,1596,991
100340,16,1602,965
100380,22,1605,987
100420,20,1612,989
100460,15,1607,991
100513,36,1612,982
100552,18,1605,978
100610,15,1604,979
100614,24,1614,984
100695,17,1606,987
100699,24,1606,995
100740,14,1602,979
100780,21,1603,992
100820,27,1610,961
100860,16,1584,978
100900,17,1603,972
100940,27,1610,994
100980,26,1599,981
101020,23,1603,975
101092,18,1610,992
101101,19,1601,984
101175,20,1607,1001
101182,21,1599,985
101223,18,1601,981
101323,8,1608,972
101333,24,1599,974
101371,30,1593,977
101380,23,1587,971
101421,27,1598,973
101461,23,1597,976
101522,9,1610,981
101533,23,1596,989
101581,13,1588,984
101621,29,1601,986
101661,25,1608,968
101701,11,1599,1010
101741,20,1585,994
101781,20,1611,979
101821,33,1586,995
101887,14,1601,988
101941,26,1603,1002
101952,9,1603,1000
102002,17,1602,986
102013,12,1603,991
102052,21,1597,971
102092,16,1603,984
102154,11,1590,978
102182,31,1603,988
102221,30,1591,992
102253,23,1605,986
102315,19,1599,980
102362,14,1599,989
102372,21,1613,988
102421,37,1601,1001
102461,28,1586,997
102501,18,1594,981
102541,21,1603,983
102581,18,1588,988
102622,18,1609,974
102685,19,1603,992
102703,33,1601,977
102741,28,1599,977
102781,13,1614,972
102822,13,1598,980
102861,15,1600,983
102913,27,1599,986
102966,30,1592,961
102973,11,1614,988
103018,19,1597,978
103062,26,1597,963
103116,18,1599,987
103133,26,1606,986
103182,28,1599,973
103221,14,1609,992
103262,15,1604,978
103301,17,1608,982
103342,14,1605,976
103381,25,1601,1001
103422,28,1597,968
103486,18,1602,971
103493,27,1603,972
103573,21,1610,985
103613,13,1589,982
103623,21,1593,984
103682,15,1600,968
103692,7,1592,973
103742,11,1612,992
103782,32,1605,980
103822,7,1605,1001
103893,23,1602,990
103903,21,1595,987
103942,25,1602,975
103982,29,1594,985
104013,13,1614,988
104062,22,1579,981
104093,18,1604,989
104142,15,1594,980
104182,22,1602,984
104234,18,1614,970
104296,20,1611,992
104304,21,1611,988
104355,29,1605,989
104413,29,1596,997
104433,20,1599,993
104453,17,1599,992
104493,24,1602,993
104542,20,1588,999
104582,12,1611,983
104622,16,1609,981
104689,35,1596,988
104712,21,1592,992
104733,21,1594,1004
104782,23,1599,993
104813,15,1587,982
104863,10,1581,982
104893,29,1606,980
104967,23,1604,993
104974,22,1598,987
105033,27,1590,984
105084,19,1592,989
105126,18,1582,984
105132,17,1594,998
105177,36,1594,981
105233,26,1593,1013
105263,21,1593,990
105293,14,1609,969
105333,23,1605,1009
105373,23,1603,995
105413,17,1605,966
105485,13,1622,987
105495,23,1616,975
105533,22,1594,991
105583,6,1605,993
105613,21,1590,967
105653,16,1614,987
105693,21,1597,1001
105733,20,1603,993
105785,25,1591,987
105844,18,1594,991
105894,9,1600,996
105944,17,1603,991
105954,33,1588,993
105982,18,1610,977
106022,27,1603,970
106062,20,1609,979
106102,25,1617,970
106142,33,1605,991
106182,20,1613,984
106214,10,1608,988
106286,33,1612,979
106293,21,1607,978
106334,12,1597,981
106374,29,1611,982
106414,22,1595,977
106487,30,1600,971
106496,17,1611,986
106574,18,1590,982
106584,24,1612,985
106625,7,1603,979
106653,18,1592,985
106693,15,1595,987
106733,17,1606,985
106784,17,1600,977
106813,23,1594,1002
106853,26,1599,997
106917,26,1598,990
106936,24,1592,991
106973,18,1588,983
107013,21,1585,993
107053,23,1599,996
107093,25,1610,962
107133,17,1597,995
107186,25,1595,989
107214,20,1598,978
107253,24,1594,970
107293,14,1595,988
107333,27,1606,980
107373,8,1597,981
107426,33,1596,974
107475,15,1611,984
107535,24,1601,994
107579,33,1601,997
107589,16,1598,987
107613,22,1591,981
107653,33,1597,999
107693,23,1595,980
107733,10,1602,995
107773,21,1596,1001
107813,20,1600,967
107886,24,1607,992
107894,29,1600,997
107933,11,1586,993
107973,32,1609,982
108013,13,1600,972
108054,16,1595,991
108094,16,1593,989
108145,14,1589,987
108195,31,1602,970
108256,19,1598,997
108299,13,1601,991
108306,18,1585,995
108335,22,1606,995
108374,27,1603,991
108414,19,1610,990
108454,7,1606,986
108494,22,1596,966
108534,7,1610,980
108574,7,1605,998
108614,5,1610,980
108685,13,1611,988
108697,13,1615,972
108734,29,1603,986
108774,20,1617,979
108814,23,1610,990
108868,25,1598,971
108916,24,1608,975
108995,12,1600,999
109010,11,1613,969
109016,18,1600,963
109057,27,1606,980
109094,30,1610,992
109147,37,1601,992
109174,13,1603,989
109215,20,1606,987
109254,19,1602,985
109295,11,1603,977
109335,29,1604,984
109374,18,1602,985
109415,23,1612,1000
109480,24,1602,976
109495,19,1597,982
109534,11,1604,986
109595,27,1615,976
109639,29,1596,969
109684,17,1602,980
109695,20,1601,984
109735,15,1591,998
109774,27,1602,986
109814,29,1605,990
109887,25,1598,988
109897,24,1592,994
109934,22,1607,990
109974,19,1598,992
110015,24,1586,1003
110055,31,1597,982
110094,12,1609,985
110134,11,1582,983
110174,39,1586,987
110227,21,1602,999
110315,23,1616,991
110325,17,1594,987
110336,23,1593,1003
110386,25,1602,978
110415,31,1591,983
110455,24,1581,986
110495,26,1604,972
110534,10,1594,988
110574,24,1601,995
110615,23,1594,996
110677,7,1591,978
110698,20,1590,970
110735,34,1605,970
110775,24,1597,977
110816,9,1591,997
110855,28,1598,986
110929,18,1604,1000
110940,23,1594,981
110993,15,1602,996
111047,9,1602,985
111096,21,1598,979
111107,12,1603,977
111136,14,1603,988
111175,22,1593,980
111216,34,1608,989
111256,27,1608,971
111295,25,1592,991
111335,26,1605,980
111375,17,1609,976
111415,13,1602,986
111455,23,1594,976
111496,14,1609,975
111536,10,1605,1001
111581,24,1599,997
111670,8,1598,980
111677,19,1602,987
111696,4,1609,982
111740,18,1609,986
111798,19,1587,979
111816,19,1618,991
111856,37,1600,988
111896,16,1597,986
111940,12,1598,984
111975,11,1598,987
112015,15,1600,986
112055,23,1600,988
112096,13,1602,998
112135,9,1595,974
112175,18,1600,984
112215,8,1600,986
112280,17,1582,1005
112296,27,1582,972
112347,18,1619,976
112417,9,1602,979
112460,17,1609,996
112470,23,1594,981
112495,19,1600,988
112536,25,1602,983
112575,20,1594,1004
112615,27,1603,984
112679,17,1606,984
112696,20,1595,990
112735,18,1596,987
112775,11,1608,986
112816,20,1594,1001
112856,29,1603,985
112896,18,1593,1005
112936,23,1612,992
112976,16,1583,998
113033,21,1605,999
113089,27,1595,987
113138,11,1611,987
113148,28,1613,983
113231,24,1599,982
113240,19,1608,1001
113288,15,1593,987
113297,23,1599,989
113337,22,1592,988
113377,14,1601,1003
113416,18,1586,986
113488,32,1587,983
113496,12,1599,999
113537,29,1596,993
113576,19,1598,989
113617,17,1592,987
113656,9,1593,986
113696,21,1600,1000
113737,23,1603,982
113776,30,1592,987
113839,19,1597,999
113928,26,1603,985
113937,23,1584,988
113947,9,1571,987
113989,19,1604,983
114016,11,1588,987
114056,19,1576,1021
114096,15,1515,1036
114137,-11,1625,904
114176,62,1788,924
114217,47,1659,976
114279,74,1568,1073
114296,40,1513,1042
114336,-9,1576,984
114377,-5,1655,921
114416,24,1632,947
114456,41,1565,1008
114540,13,1636,981
114547,10,1640,959
114601,10,1615,957
114659,31,1596,988
114707,26,1609,984
114716,35,1616,969
114736,19,1624,974
114776,-19,1634,933
114817,59,1645,1009
114857,-54,1371,1081
114897,-5,1599,1016
114937,10,1607,983
114977,23,1590,996
115017,15,1561,992
115088,33,1663,948
115097,79,1670,972
115137,18,1547,1030
115209,19,1647,930
115252,23,1575,1019
115301,10,1554,1013
115308,16,1574,997
115359,6,1639,948
115377,36,1647,962
115417,45,1609,998
115457,36,1580,988
115509,17,1687,916
115538,31,1605,975
115577,33,1594,996
115617,12,1621,954
115657,17,1628,923
115697,32,1628,972
115737,19,1575,1002
115777,38,1595,982
115817,13,1628,973
115883,16,1617,967
115897,37,1629,946
115938,21,1650,918
115978,10,1599,976
116027,25,1646,936
116058,32,1676,953
116098,54,1615,967
116168,25,1678,901
116219,20,1667,916
116228,24,1679,908
116273,38,1639,942
116297,55,1664,935
116337,21,1576,948
116419,14,1632,892
116427,36,1656,921
116457,31,1684,916
116497,15,1578,957
116537,38,1669,958
116577,57,1590,945
116617,-7,1639,929
116681,114,1679,955
116698,63,1662,929
116737,1,1660,910
116777,13,1690,844
116832,80,1732,891
116870,-11,1593,903
116958,98,1709,891
116962,72,1700,896
116979,54,1633,903
117019,-7,1614,889
117058,62,1720,851
117109,42,1672,894
117138,21,1609,913
117178,37,1654,876
117218,42,1727,864
117259,5,1662,867
117299,53,1690,856
117338,59,1681,902
117378,48,1668,861
117418,35,1708,851
117480,33,1662,863
117498,29,1644,878
117600,36,1697,858
117648,34,1680,863
117658,46,1686,849
117669,54,1692,856
117699,62,1696,873
117738,59,1693,861
117779,35,1664,852
117819,62,1700,870
117881,48,1666,870
117898,33,1666,855
117938,51,1706,853
117978,37,1666,873
118018,39,1704,856
118058,67,1722,856
118099,48,1680,881
118139,29,1684,867
118182,45,1693,850
118229,42,1671,879
118269,52,1686,859
118319,48,1710,835
118338,55,1697,873
118379,47,1649,918
118419,27,1660,893
118458,57,1675,885
118498,38,1679,888
118538,45,1684,863
118579,39,1676,855
118619,62,1699,865
118682,62,1670,827
118698,73,1743,873
118739,66,1745,809
118779,55,1739,809
118819,82,1713,833
118864,54,1697,838
118913,53,1717,811
118961,72,1714,830
118980,64,1684,852
119019,49,1710,819
119059,70,1720,794
119110,60,1727,817
119139,59,1720,814
119179,79,1715,802
119219,67,1705,815
119259,62,1713,795
119299,91,1722,812
119339,80,1724,816
119380,63,1701,808
119419,69,1721,804
119512,58,1720,792
119517,70,1720,820
119582,66,1716,802
119592,63,1727,784
119635,60,1719,803
119659,70,1716,821
119699,77,1722,789
119739,65,1703,828
119779,68,1713,813
119819,70,1735,795
119884,69,1720,783
119899,66,1731,805
119939,68,1714,816
119979,63,1708,813
120019,63,1694,789
120059,69,1721,791
120099,71,1714,811
120139,75,1725,811
120193,65,1706,819
120260,57,1719,790
120310,72,1730,805
120319,64,1724,809
120340,58,1710,812
120380,66,1715,825
120450,72,1722,798
120460,77,1710,819
120500,69,1711,799
120539,59,1714,789
120611,66,1720,823
120620,68,1709,806
120665,70,1729,819
120699,61,1708,823
120739,61,1704,811
120805,62,1716,816
120819,53,1705,820
120859,59,1715,830
120899,74,1725,809
120939,58,1706,817
120979,63,1721,833
121019,69,1710,819
121084,62,1703,800
121099,65,1718,813
121141,75,1707,820
121212,71,1710,827
121220,60,1701,824
121262,58,1720,828
121359,59,1693,815
121370,64,1703,820
121380,59,1702,813
121421,82,1713,834
121461,71,1726,803
121515,73,1712,819
121541,60,1726,809
121581,59,1705,829
121621,78,1721,831
121661,78,1706,818
121701,64,1706,818
121740,65,1717,800
121781,62,1701,824
121821,69,1699,825
121921,69,1716,810
121926,70,1705,827
121933,62,1703,823
121993,64,1713,834
122051,67,1728,810
122060,64,1710,819
122100,64,1707,818
122140,74,1707,816
122180,75,1721,824
122220,80,1714,808
122292,72,1707,800
122302,75,1711,834
122340,63,1706,802
122380,65,1729,800
122420,67,1712,812
122460,68,1720,824
122500,74,1707,800
122540,69,1714,810
122593,64,1715,797
122642,69,1712,811
122653,60,1722,811
122694,69,1705,811
122744,62,1720,782
122780,66,1703,827
122820,69,1708,807
122860,72,1726,800
122900,66,1694,826
122940,74,1725,819
122980,61,1705,813
123020,62,1701,829
123085,67,1700,819
123100,79,1730,803
123140,65,1709,810
123180,66,1704,845
123221,75,1706,820
123303,67,1720,804
123311,72,1711,823
123373,68,1720,802
123382,59,1716,814
123432,75,1716,827
123461,69,1722,821
123526,68,1709,816
123532,62,1717,812
123581,60,1708,826
123621,64,1731,808
123661,61,1702,810
123701,65,1716,809
123741,67,1721,811
123781,57,1709,830
123821,67,1723,831
123884,72,1700,837
123902,56,1703,834
123941,69,1724,810
123988,68,1717,811
124033,67,1715,805
124074,68,1713,811
124094,56,1705,814
124143,64,1712,829
124201,70,1698,830
124221,67,1715,818
124284,63,1703,822
124292,60,1707,820
124341,80,1712,830
124381,64,1722,819
124421,63,1708,816
124461,66,1710,821
124501,82,1700,830
124541,67,1707,827
124581,55,1706,853
124621,49,1712,818
124692,64,1706,826
124775,61,1690,826
124778,70,1704,831
124783,64,1701,828
124843,66,1709,834
124852,66,1701,808
124903,72,1700,831
124942,76,1718,820
124983,74,1711,827
125012,58,1715,817
125052,71,1728,812
125132,77,1706,802
125143,74,1728,816
125186,74,1711,809
125222,76,1719,815
125262,66,1711,818
125302,68,1720,823
125342,65,1705,817
125382,68,1706,827
125422,73,1719,823
125486,60,1706,821
125502,66,1704,828
125542,70,1714,811
125582,67,1701,812
125622,61,1702,825
125662,81,1720,823
125742,74,1709,819
125786,71,1716,815
125836,54,1724,832
125837,58,1717,827
125853,69,1719,816
125923,64,1706,810
125934,76,1715,827
125982,77,1700,818
126022,68,1725,811
126062,63,1702,817
126102,55,1720,824
126142,70,1706,829
126182,60,1697,808
126222,62,1728,812
126287,63,1705,832
126294,58,1715,815
126385,70,1719,818
126433,63,1699,831
126483,69,1711,817
126492,67,1732,825
126502,62,1713,815
126542,81,1715,812
126582,63,1712,807
126622,56,1701,819
126688,66,1716,808
126692,62,1713,832
126742,60,1715,833
126782,66,1720,831
126813,70,1723,819
126862,51,1717,821
126893,77,1708,836
126942,70,1724,838
126982,79,1707,826
127038,64,1708,821
127075,70,1702,828
127094,64,1717,828
127139,69,1716,821
127186,65,1716,818
127213,74,1718,836
127253,59,1718,818
127302,79,1718,817
127333,75,1696,825
127373,72,1709,815
127413,65,1707,826
127485,67,1710,816
127494,80,1710,803
127533,57,1723,816
127573,70,1713,814
127613,82,1697,831
127653,67,1706,821
127693,51,1695,826
127747,53,1721,818
127797,65,1702,821
127845,74,1697,816
127856,48,1715,792
127909,72,1713,826
127933,60,1707,841
127973,63,1698,848
128014,75,1707,828
128053,62,1704,808
128094,71,1707,796
128133,60,1707,816
128174,79,1703,830
128213,74,1717,829
128276,63,1716,840
128295,59,1702,841
128333,63,1701,825
128374,58,1707,809
128413,56,1711,821
128459,60,1706,818
128519,55,1733,812
128568,60,1713,808
128577,57,1706,823
128626,60,1700,811
128676,72,1706,825
128719,77,1717,822
128735,63,1709,805
128773,65,1709,824
128814,67,1733,804
128853,67,1719,824
128893,63,1729,804
128933,74,1724,791
128973,66,1706,814
129013,70,1715,819
129078,59,1708,798
129095,53,1723,815
129133,61,1710,815
129174,65,1718,794
129234,69,1708,810
129277,68,1714,821
129325,75,1705,802
129334,67,1714,823
129374,61,1707,819
129414,64,1720,808
129485,81,1714,834
129494,65,1736,799
129535,67,1715,830
129574,62,1737,811
129618,77,1709,824
129655,83,1709,837
129694,60,1709,825
129735,69,1687,833
129774,53,1723,795
129814,53,1728,821
129880,81,1659,845
129896,67,1686,818
129934,64,1748,808
129975,46,1708,830
130014,79,1716,824
130055,63,1710,825
130129,66,1697,813
130134,67,1721,819
130187,76,1722,822
130237,66,1713,805
130288,80,1702,815
130296,67,1713,809
130335,47,1726,802
130375,53,1709,825
130415,72,1715,827
130455,72,1696,834
130495,56,1693,820
130535,72,1702,814
130575,67,1687,827
130615,79,1709,815
130685,68,1715,807
130695,54,1719,818
130735,67,1684,817
130787,79,1733,817
130848,56,1737,796
130855,63,1748,798
130908,83,1669,841
130935,65,1726,811
130975,44,1699,819
131015,77,1705,834
131078,68,1717,818
131095,51,1701,818
131135,79,1689,817
131175,71,1703,800
131215,68,1687,825
131255,83,1687,809
131295,77,1726,808
131335,60,1701,821
131375,74,1710,818
131447,57,1715,823
131457,67,1698,823
131510,63,1716,818
131578,53,1713,826
131585,62,1707,826
131628,66,1703,814
131655,67,1703,809
131695,71,1705,817
131735,70,1724,815
131775,83,1702,801
131815,70,1706,821
131896,79,1759,840
131905,79,1734,818
131935,76,1706,820
131975,63,1706,826
132015,69,1706,797
132055,61,1715,820
132095,69,1701,813
132135,63,1714,821
132190,67,1716,820
132279,61,1703,827
132288,59,1725,824
132296,77,1720,842
132338,66,1700,824
132397,67,1715,834
132447,77,1703,821
132493,74,1700,829
132505,67,1713,826
132535,69,1703,828
132575,72,1713,817
132615,72,1700,833
132687,72,1716,824
132697,61,1719,815
132735,60,1688,833
132775,66,1714,841
132815,59,1707,826
132855,70,1721,821
132895,65,1702,822
132935,66,1717,823
132975,63,1718,822
133077,70,1707,805
133086,71,1716,812
133137,66,1718,812
133147,67,1711,816
133196,67,1698,830
133215,71,1716,814
133255,67,1720,802
133295,67,1714,845
133335,82,1722,813
133375,70,1711,813
133415,71,1721,819
133488,71,1711,802
133496,73,1727,808
133537,62,1708,805
133577,74,1721,805
133617,70,1717,820
133657,68,1715,811
133729,54,1718,818
133739,68,1701,833
133788,62,1718,819
133876,68,1717,820
133888,79,1719,822
133896,65,1711,809
133937,84,1706,825
133977,60,1717,795
134040,78,1716,831
134056,71,1720,821
134096,46,1699,821
134137,78,1714,812
134176,73,1708,828
134216,87,1695,829
134256,67,1712,832
134296,76,1697,811
134336,61,1713,819
134414,76,1703,817
134437,71,1716,813
134478,56,1693,844
134529,63,1726,793
134537,60,1719,813
134576,78,1719,834
134616,93,1696,836
134656,76,1727,812
134729,69,1724,823
134737,71,1728,792
134776,66,1713,814
134816,61,1705,824
134856,74,1722,804
134896,65,1707,825
134936,67,1709,828
134976,71,1721,812
135016,84,1704,836
135087,57,1714,835
135139,72,1709,815
135189,65,1707,815
135200,72,1701,824
135248,72,1727,838
135258,64,1712,822
135296,67,1719,834
135337,66,1722,811
135377,68,1715,820
135417,62,1703,816
135488,62,1715,837
135498,74,1720,818
135537,65,1703,818
135577,66,1719,828
135617,68,1716,815
135657,70,1715,833
135697,68,1715,815
135737,74,1708,825
135810,75,1713,837
135853,60,1718,837
135868,62,1700,812
135912,78,1709,826
135938,68,1725,807
135983,75,1710,823
136041,74,1707,837
136057,69,1697,814
136097,66,1715,813
136137,59,1697,828
136177,76,1710,828
136217,88,1722,822
136283,68,1709,803
136298,59,1712,813
136337,59,1716,808
136377,84,1719,820
136418,76,1708,812
136457,63,1737,816
136497,63,1700,815
136537,68,1703,816
136588,76,1705,842
136639,60,1696,801
136693,57,1698,828
136740,69,1717,824
136747,65,1720,823
136798,66,1699,834
136817,63,1714,830
136858,63,1708,813
136897,55,1699,837
136937,87,1707,820
136977,66,1691,842
137017,57,1712,830
137090,62,1691,830
137099,66,1694,822
137137,62,1708,827
137177,69,1705,836
137217,75,1701,819
137258,67,1699,813
137297,69,1709,814
137349,61,1699,817
137433,67,1717,817
137442,72,1711,833
137489,65,1700,816
137498,66,1700,827
137538,69,1699,818
137578,67,1706,829
137618,87,1697,825
137659,71,1706,831
137699,62,1699,829
137739,61,1709,844
137779,70,1711,793
137818,77,1696,829
137889,63,1703,830
137899,57,1685,835
137939,74,1725,812
137983,63,1707,836
138043,67,1697,825
138101,63,1693,826
138109,91,1690,835
138138,70,1721,816
138178,70,1726,819
138219,71,1716,823
138292,72,1707,840
138299,-5,1881,806
138339,80,1760,808
138379,83,1716,827
138419,66,1723,800
138459,61,1726,801
138499,66,1698,828
138539,65,1714,823
138579,66,1720,798
138639,71,1702,826
138659,67,1726,821
138701,71,1724,793
138740,57,1711,817
138779,78,1721,821
138850,71,1722,806
138859,62,1711,807
138898,68,1697,827
138939,76,1720,817
139014,59,1708,815
139025,74,1714,825
139092,69,1709,816
139099,76,1716,819
139138,59,1718,817
139178,58,1711,831
139229,61,1708,836
139258,72,1714,808
139298,64,1714,823
139339,82,1716,814
139378,66,1696,824
139418,71,1717,812
139484,66,1701,816
139499,57,1697,803
139539,81,1713,812
139579,62,1700,816
139645,63,1706,805
139659,53,1715,802
139701,64,1699,817
139751,68,1719,828
139813,76,1709,816
139819,78,1703,827
139894,63,1707,816
139903,64,1704,806
139939,72,1704,815
139979,72,1700,797
140019,74,1683,836
140060,83,1711,811
140100,67,1692,819
140140,73,1724,805
140179,65,1695,833
140219,58,1723,809
140283,63,1675,846
140300,71,1684,831
140351,69,1709,806
140422,77,1708,833
140461,76,1720,831
140500,73,1712,814
140505,64,1709,818
140539,81,1715,797
140579,67,1699,830
140619,64,1703,802
140690,68,1711,829
140702,70,1703,835
140739,60,1713,820
140780,71,1710,802
140819,74,1693,831
140859,69,1707,846
140899,67,1711,827
140939,65,1713,834
140979,67,1698,829
141054,64,1704,822
141061,82,1703,832
141105,74,1696,832
141143,59,1710,829
141220,63,1717,832
141272,78,1713,823
141279,63,1707,822
141299,75,1706,814
141340,60,1709,822
141379,77,1705,825
141420,58,1706,834
141484,64,1709,835
141500,60,1695,835
141540,68,1707,835
141579,69,1702,824
141619,63,1711,844
141659,76,1712,824
141699,62,1715,827
141740,79,1711,846
141814,56,1702,835
141823,77,1718,822
141913,64,1713,822
141914,58,1714,817
141983,61,1714,813
141991,74,1715,834
142021,58,1700,839
142060,68,1723,810
142100,66,1715,837
142141,77,1715,826
142180,64,1714,814
142220,68,1718,811
142292,59,1704,838
142304,67,1703,816
142341,65,1718,820
142381,70,1710,832
142420,73,1725,807
142460,92,1739,828
142574,12,1782,777
142585,101,1760,843
142592,40,1648,835
142645,75,1724,833
142661,49,1692,840
142733,61,1704,824
142742,47,1706,852
142781,56,1680,847
142820,60,1707,846
142860,60,1693,842
142901,60,1693,851
142940,59,1707,824
142980,75,1713,841
143021,140,1619,874
143093,33,1573,876
143102,108,1637,890
143141,56,1677,834
143196,57,1676,855
143221,53,1697,842
143260,66,1700,796
143334,49,1679,829
143341,48,1675,821
143381,92,1671,819
143420,80,1817,825
143482,40,1722,776
143494,-3,1831,761
143532,63,1778,800
143611,47,1735,776
143621,52,1769,761
143671,67,1731,747
143701,61,1750,744
143740,56,1741,772
143780,56,1731,787
143820,69,1769,776
143892,63,1745,777
143902,58,1745,777
143952,47,1740,789
143980,33,1728,772
144020,57,1744,769
144062,47,1727,756
144101,29,1716,778
144141,54,1705,773
144212,61,1727,790
144265,61,1722,810
144273,53,1726,795
144349,58,1730,779
144353,56,1723,803
144412,53,1740,800
144421,60,1724,781
144462,47,1730,803
144501,37,1736,799
144542,66,1726,791
144582,47,1737,805
144621,56,1720,803
144691,52,1722,784
144701,60,1725,785
144741,40,1709,799
144782,46,1737,777
144821,44,1725,764
144861,45,1723,777
144902,51,1730,795
144953,57,1729,797
145012,39,1729,786
145056,38,1736,787
145058,54,1736,783
145104,55,1723,791
145142,32,1713,797
145182,50,1736,794
145221,45,1721,800
145262,51,1731,811
145302,55,1730,803
145342,49,1736,792
145381,56,1698,805
145422,49,1714,818
145493,48,1694,823
145501,35,1690,839
145541,42,1733,807
145603,35,1696,817
145613,35,1717,812
145655,52,1728,795
145707,42,1725,803
145741,41,1708,846
145781,72,1754,819
145821,29,1666,839
145885,44,1709,817
145892,47,1687,825
145941,33,1697,827
145981,45,1726,852
146022,54,1703,835
146062,42,1718,812
146102,39,1665,833
146133,40,1711,837
146173,53,1708,810
146243,48,1696,844
146254,38,1685,830
146293,36,1717,811
146345,40,1704,833
146405,53,1710,826
146414,45,1713,819
146463,63,1698,850
146493,49,1710,869
146542,46,1710,830
146582,64,1721,841
146613,40,1675,827
146694,47,1739,808
146713,37,1708,845
146743,53,1698,821
146773,42,1709,817
146813,48,1724,813
146863,53,1692,843
146903,58,1659,861
146957,56,1716,819
146974,41,1719,819
147019,43,1675,848
147074,43,1702,821
147126,21,1696,849
147134,31,1690,831
147173,36,1685,831
147213,63,1725,809
147253,32,1705,800
147293,52,1727,785
147333,51,1730,801
147383,43,1691,756
147423,60,1725,799
147485,51,1731,796
147492,42,1741,791
147543,59,1739,767
147583,49,1728,769
147623,69,1745,749
147674,53,1728,775
147736,63,1739,788
147747,57,1739,793
147773,52,1743,797
147812,52,1692,811
147886,36,1694,783
147894,48,1730,761
147932,34,1652,842
147973,54,1702,813
148014,43,1699,840
148104,35,1711,820
148149,51,1711,831
148164,50,1729,797
148182,35,1735,813
148212,46,1698,812
148264,56,1744,816
148293,48,1688,840
148333,58,1730,818
148407,44,1656,871
148414,0,1610,853
148453,19,1654,881
148493,58,1725,860
148534,9,1605,872
148574,15,1587,914
148613,40,1615,946
148725,29,1644,906
148736,31,1643,902
148745,36,1671,913
148796,37,1694,897
148844,42,1676,887
148887,42,1660,885
148897,33,1625,900
148933,42,1684,900
148973,38,1689,895
149013,36,1656,903
149084,26,1646,922
149093,54,1668,956
149133,21,1590,984
149173,15,1568,1036
149213,46,1570,1021
149253,5,1564,1035
149293,37,1626,981
149333,-9,1518,1025
149373,22,1516,1049
149445,32,1541,1035
149455,31,1545,1038
149537,46,1664,971
149545,43,1624,998
149604,37,1591,977
149656,18,1621,968
149663,31,1635,963
149693,34,1626,957
149733,26,1591,988
149773,25,1609,963
149813,21,1617,975
149885,27,1604,967
149894,27,1606,985
149933,23,1616,955
149973,25,1614,965
150013,31,1593,980
150053,24,1631,982
150093,38,1648,955
150134,29,1614,962
150238,12,1639,940
150247,28,1635,937
150285,30,1636,947
150294,30,1617,954
150340,29,1624,947
150373,30,1633,942
150413,37,1618,971
150454,23,1620,951
150494,26,1632,937
150534,34,1634,954
150574,29,1644,943
150614,19,1649,935
150679,46,1643,935
150694,27,1645,923
150734,30,1654,939
150774,29,1634,933
150814,30,1648,933
150854,30,1641,933
150906,33,1634,945
150950,37,1649,924
151005,33,1633,910
151018,17,1641,936
151054,34,1641,928
151105,31,1659,925
151134,31,1641,920
151174,42,1639,929
151214,27,1638,925
151254,30,1639,938
151294,19,1640,935
151334,44,1642,918
151374,30,1628,925
151414,25,1660,913
151477,35,1645,910
151494,27,1649,926
151564,37,1649,919
151615,48,1637,914
151654,34,1650,916
151666,28,1652,918
151716,18,1657,931
151734,31,1632,921
151774,42,1650,890
151814,33,1636,926
151879,35,1666,922
151894,31,1640,930
151935,27,1637,915
151975,33,1635,932
152014,33,1638,919
152055,42,1649,904
152094,24,1648,922
152135,25,1652,927
152174,33,1644,917
152215,40,1659,912
152292,35,1641,928
152305,23,1642,913
152358,37,1661,910
152415,31,1655,916
152426,30,1644,919
152454,37,1669,923
152495,36,1644,913
152547,41,1650,907
152584,28,1644,921
152615,30,1633,917
152655,37,1662,929
152719,31,1644,903
152768,21,1655,907
152776,44,1644,910
152816,37,1639,914
152855,31,1654,919
152895,47,1638,919
152935,37,1660,926
152975,30,1651,910
153015,38,1660,915
153086,31,1659,933
153096,33,1661,924
153135,36,1654,918
153175,34,1649,917
153215,34,1669,914
153255,30,1653,910
153307,37,1647,905
153367,41,1647,908
153409,31,1645,922
153420,21,1647,911
153455,26,1655,921
153517,41,1649,914
153535,31,1653,921
153575,31,1659,898
153615,29,1654,929
153655,38,1655,918
153695,22,1660,904
153735,21,1653,924
153775,40,1652,918
153815,26,1653,944
153881,33,1650,916
153896,34,1661,916
153970,27,1642,906
153976,42,1647,931
154027,38,1651,911
154077,50,1650,918
154095,32,1651,922
154135,40,1655,917
154175,43,1648,933
154215,31,1649,931
154279,37,1631,899
154296,30,1660,923
154335,28,1643,918
154375,31,1651,917
154415,32,1646,928
154455,28,1650,904
154495,34,1659,913
154535,37,1649,925
154575,47,1675,905
154638,29,1652,917
154686,43,1653,910
154729,33,1621,916
154739,38,1630,924
154789,40,1673,903
154816,35,1663,924
154856,23,1632,905
154897,38,1655,901
154936,24,1654,913
154976,49,1657,900
155017,43,1643,908
155089,34,1648,901
155097,25,1654,908
155137,30,1660,905
